Orden;Nombre;Frecuencia;Edad Media;sexo
18003;CARMEN FLORA;29;58.5;M
8889;CARMEN FLORENTINA;67;42.3;M
3136;CARMEN FRANCISCA;259;58.0;M
15313;CARMEN FUENSANTA;35;41.7;M
4836;CARMEN GABRIELA;145;37.7;M
13620;CARMEN GADOR;40;32.2;M
4113;CARMEN GEMA;180;40.3;M
15314;CARMEN GEMMA;35;42.6;M
17453;CARMEN GENOVEVA;30;49.9;M
22831;CARMEN GEORGIANA;22;28.8;M
22017;CARMEN GEORGINA;23;46.3;M
10571;CARMEN GLADYS;54;51.8;M
1043;CARMEN GLORIA;1507;51.1;M
10138;CARMEN GRACIA;57;40.1;M
7937;CARMEN GRACIELA;77;52.1;M
13946;CARMEN GREGORIA;39;59.7;M
4910;CARMEN GUADALUPE;142;46.7;M
20508;CARMEN GUILLERMINA;25;54.7;M
15315;CARMEN HELENA;35;40.6;M
11871;CARMEN HERMINIA;47;54.1;M
21225;CARMEN HORTENSIA;24;59.2;M
23783;CARMEN IGNACIA;21;60.0;M
3650;CARMEN INES;212;47.1;M
3585;CARMEN INMACULADA;217;44.7;M
16955;CARMEN IOANA;31;29.2;M
17454;CARMEN IONELA;30;32.7;M
4085;CARMEN IRENE;182;41.2;M
20509;CARMEN IRIS;25;41.5;M
1328;CARMEN ISABEL;1017;48.3;M
18004;CARMEN IULIANA;29;37.5;M
16956;CARMEN JACQUELINE;31;42.3;M
24767;CARMEN JANET;20;40.4;M
15696;CARMEN JANETH;34;41.3;M
15697;CARMEN JESSICA;34;35.1;M
2069;CARMEN JESUS;489;51.2;M
14279;CARMEN JOAQUINA;38;55.4;M
4182;CARMEN JOSE;175;48.0;M
2720;CARMEN JOSEFA;324;61.6;M
4785;CARMEN JOSEFINA;147;57.7;M
4993;CARMEN JUANA;139;58.4;M
10737;CARMEN JUDITH;53;40.7;M
1756;CARMEN JULIA;640;49.0;M
13621;CARMEN JULIANA;40;56.6;M
22018;CARMEN KARINA;23;37.9;M
2127;CARMEN LAURA;471;34.3;M
5195;CARMEN LEONOR;132;51.9;M
5747;CARMEN LETICIA;116;37.9;M
2918;CARMEN LIDIA;290;46.5;M
18558;CARMEN LIDON;28;53.3;M
13947;CARMEN LILIA;39;48.9;M
21226;CARMEN LILIAN;24;45.0;M
5139;CARMEN LILIANA;134;42.6;M
18559;CARMEN LINA;28;51.1;M
20510;CARMEN LOREDANA;25;31.4;M
3847;CARMEN LORENA;198;34.9;M
21227;CARMEN LORENZA;24;54.7;M
11664;CARMEN LORETO;48;45.2;M
2730;CARMEN LOURDES;323;47.7;M
1473;CARMEN LUCIA;867;34.4;M
22019;CARMEN LUCILA;23;49.6;M
21228;CARMEN LUCRECIA;24;54.1;M
1391;CARMEN LUISA;948;52.7;M
16957;CARMEN LUNA;31;19.0;M
2457;CARMEN LUZ;374;49.1;M
8998;CARMEN MACARENA;66;39.0;M
5704;CARMEN MAGDALENA;117;52.6;M
3638;CARMEN MANUELA;213;52.0;M
3051;CARMEN MAR;271;36.3;M
18005;CARMEN MARCELA;29;54.8;M
3214;CARMEN MARGARITA;251;52.6;M
169;CARMEN MARIA;24508;36.6;M
7551;CARMEN MARIANA;82;43.1;M
14926;CARMEN MARIBEL;36;43.1;M
16958;CARMEN MARIELA;31;39.1;M
2580;CARMEN MARINA;348;42.1;M
19813;CARMEN MARITZA;26;49.0;M
15316;CARMEN MARLENE;35;45.4;M
5625;CARMEN MARTA;119;45.4;M
13062;CARMEN MARTINA;42;41.9;M
5378;CARMEN MATILDE;126;52.1;M
21229;CARMEN MELANIA;24;38.6;M
24768;CARMEN MERCED;20;41.4;M
2135;CARMEN MERCEDES;469;52.6;M
23784;CARMEN MICAELA;21;51.3;M
5906;CARMEN MIHAELA;112;36.7;M
18560;CARMEN MILAGRO;28;50.1;M
3057;CARMEN MILAGROS;270;52.0;M
19814;CARMEN MILAGROSA;26;48.4;M
18006;CARMEN MIRELA;29;42.1;M
15698;CARMEN MIREYA;34;46.4;M
8112;CARMEN MIRIAM;75;28.6;M
16959;CARMEN MIRIAN;31;37.4;M
23785;CARMEN MODESTA;21;62.1;M
6151;CARMEN MONICA;106;42.8;M
5626;CARMEN MONTSERRAT;119;52.5;M
11665;CARMEN NARCISA;48;47.1;M
6254;CARMEN NATALIA;104;37.7;M
7552;CARMEN NATIVIDAD;82;55.3;M
21230;CARMEN NAYARA;24;13.9;M
13349;CARMEN NELIDA;41;57.8;M
18007;CARMEN NELLY;29;51.5;M
12073;CARMEN NEREA;46;22.0;M
24769;CARMEN NEREIDA;20;39.1;M
11666;CARMEN NICOLETA;48;37.9;M
1225;CARMEN NIEVES;1160;52.5;M
4911;CARMEN NOELIA;142;35.5;M
7624;CARMEN NOEMI;81;38.6;M
15699;CARMEN NOLA;34;67.0;M
4264;CARMEN NURIA;171;44.1;M
13622;CARMEN OFELIA;40;53.6;M
6112;CARMEN OLGA;107;55.4;M
21231;CARMEN OLIMPIA;24;51.4;M
5829;CARMEN OLIVA;114;42.3;M
12305;CARMEN OLIVIA;45;48.3;M
22832;CARMEN OMAIRA;22;41.8;M
16101;CARMEN OTILIA;33;59.0;M
19815;CARMEN PALMIRA;26;53.5;M
5980;CARMEN PALOMA;110;47.1;M
9436;CARMEN PAOLA;62;29.8;M
16102;CARMEN PASTORA;33;48.1;M
2408;CARMEN PATRICIA;386;38.8;M
6061;CARMEN PAULA;108;39.0;M
16960;CARMEN PAULINA;31;46.1;M
8198;CARMEN PAZ;74;52.0;M
18008;CARMEN PETRA;29;59.9;M
6638;CARMEN PIEDAD;97;49.3;M
785;CARMEN PILAR;2199;49.1;M
5486;CARMEN PINO;123;47.2;M
21232;CARMEN PURA;24;57.4;M
6639;CARMEN PURIFICACION;97;55.2;M
14927;CARMEN RAFAELA;36;62.8;M
5487;CARMEN RAMONA;123;52.6;M
3601;CARMEN RAQUEL;216;44.0;M
22833;CARMEN REBECA;22;27.7;M
11469;CARMEN REGINA;49;50.8;M
5488;CARMEN REMEDIOS;123;53.1;M
3602;CARMEN REYES;216;48.9;M
3862;CARMEN RITA;197;50.7;M
1060;CARMEN ROCIO;1468;31.5;M
406;CARMEN ROSA;5869;53.6;M
9995;CARMEN ROSALIA;58;49.0;M
1631;CARMEN ROSARIO;726;51.5;M
16538;CARMEN ROXANA;32;37.9;M
22834;CARMEN RUS;22;35.3;M
13063;CARMEN RUTH;42;43.0;M
23786;CARMEN SABINA;21;48.7;M
15317;CARMEN SAGRARIO;35;55.4;M
24770;CARMEN SALOME;20;50.1;M
13623;CARMEN SALUD;40;44.5;M
6732;CARMEN SANDRA;95;44.9;M
5572;CARMEN SARA;120;46.2;M
19816;CARMEN SARAY;26;25.8;M
5048;CARMEN SILVIA;137;45.9;M
11470;CARMEN SOCORRO;49;57.3;M
3990;CARMEN SOFIA;188;37.5;M
3651;CARMEN SOLEDAD;212;46.3;M
4445;CARMEN SONIA;163;44.1;M
6953;CARMEN SORAYA;91;44.9;M
3779;CARMEN SUSANA;203;47.9;M
8366;CARMEN TAMARA;72;32.5;M
20511;CARMEN TATIANA;25;32.0;M
16539;CARMEN TEODORA;32;49.2;M
1190;CARMEN TERESA;1226;51.2;M
23787;CARMEN TOMASA;21;63.5;M
5573;CARMEN TRINIDAD;120;53.2;M
11066;CARMEN TULIA;51;57.2;M
9570;CARMEN VALENTINA;61;39.9;M
16961;CARMEN VALERIA;31;21.0;M
12074;CARMEN VALLE;46;42.4;M
4265;CARMEN VANESA;171;35.7;M
4994;CARMEN VANESSA;139;36.2;M
4418;CARMEN VERONICA;164;38.7;M
6525;CARMEN VICENTA;99;62.0;M
1765;CARMEN VICTORIA;635;44.1;M
9104;CARMEN VIOLETA;65;46.3;M
5104;CARMEN VIRGINIA;135;44.1;M
17455;CARMEN VIRTUDES;30;56.6;M
23788;CARMEN VIVIANA;21;37.7;M
17456;CARMEN YADIRA;30;31.2;M
17457;CARMEN YAIZA;30;33.8;M
16540;CARMEN YANIRA;32;29.7;M
21233;CARMEN YESENIA;24;30.5;M
2328;CARMEN YOLANDA;409;48.3;M
8022;CARMEN YURENA;76;33.8;M
15318;CARMEN ZORAIDA;35;47.7;M
24771;CARMENCITA;20;53.9;M
3370;CARMENZA;236;50.6;M
1193;CARMINA;1223;48.8;M
12805;CARMINDA;43;55.7;M
4415;CARMINE;170;47.8;H
15319;CARMINIA;35;45.6;M
22835;CARMITA;22;50.5;M
12562;CARMITA ROCIO;44;46.4;M
12075;CARMIÑA;46;45.3;M
8616;CAROL;73;47.7;H
1503;CAROL;836;35.1;M
13064;CAROL ANDREA;42;29.7;M
2097;CAROL ANN;479;65.9;M
5414;CAROL ANNE;125;62.4;M
11266;CAROL ELIZABETH;50;55.0;M
22836;CAROL LESLEY;22;60.2;M
19169;CAROL MARGARET;27;64.6;M
20512;CAROL MARY;25;65.6;M
16541;CAROL PATRICIA;32;48.7;M
21234;CAROL VANESSA;24;29.3;M
22837;CAROL VIVIANA;22;30.3;M
1414;CAROLA;925;30.9;M
24772;CAROLA ANDREA;20;37.2;M
18561;CAROLA MARIA;28;38.3;M
11471;CAROLAY;49;23.9;M
3401;CAROLE;233;54.0;M
5342;CAROLE ANN;127;69.8;M
7792;CAROLE ANNE;79;64.8;M
22020;CAROLE ELIZABETH;23;69.8;M
6152;CAROLIN;106;28.6;M
72;CAROLINA;65717;32.8;M
23789;CAROLINA ADRIANA;21;23.4;M
4653;CAROLINA ALEJANDRA;153;32.9;M
8199;CAROLINA ALEXANDRA;74;24.8;M
22021;CAROLINA ALICIA;23;36.2;M
10738;CAROLINA ANA;53;44.1;M
3157;CAROLINA ANDREA;257;33.5;M
8890;CAROLINA ANGELES;67;35.3;M
19817;CAROLINA ANTONIA;26;39.1;M
4961;CAROLINA BEATRIZ;140;35.3;M
9996;CAROLINA BELEN;58;27.7;M
2871;CAROLINA CARMEN;297;33.9;M
20513;CAROLINA CECILIA;25;33.2;M
13065;CAROLINA CONCEPCION;42;38.8;M
14928;CAROLINA CRISTINA;36;34.3;M
19818;CAROLINA DANIELA;26;24.5;M
16542;CAROLINA DOLORES;32;42.8;M
7793;CAROLINA ELENA;79;31.9;M
21235;CAROLINA ELISABET;24;33.1;M
4419;CAROLINA ELIZABETH;164;30.1;M
8200;CAROLINA ESTEFANIA;74;25.7;M
9332;CAROLINA ESTHER;63;36.5;M
11067;CAROLINA EUGENIA;51;38.6;M
18009;CAROLINA FATIMA;29;35.5;M
16543;CAROLINA FERNANDA;32;33.6;M
15320;CAROLINA FRANCISCA;35;37.7;M
15700;CAROLINA GABRIELA;34;24.7;M
22838;CAROLINA GUADALUPE;22;32.9;M
8113;CAROLINA INES;75;36.8;M
17458;CAROLINA INMACULADA;30;38.0;M
19819;CAROLINA IRENE;26;31.4;M
3215;CAROLINA ISABEL;251;33.7;M
13066;CAROLINA JESUS;42;41.2;M
13624;CAROLINA LAURA;40;35.8;M
24773;CAROLINA LEONOR;20;27.5;M
22839;CAROLINA LORENA;22;32.4;M
14585;CAROLINA LOURDES;37;37.4;M
10274;CAROLINA LUCIA;56;35.2;M
13067;CAROLINA LUISA;42;37.3;M
15321;CAROLINA MAR;35;32.4;M
12076;CAROLINA MARGARITA;46;39.0;M
1534;CAROLINA MARIA;805;33.9;M
24774;CAROLINA MARTA;20;36.3;M
6733;CAROLINA MERCEDES;95;36.9;M
19170;CAROLINA MONICA;27;38.5;M
16962;CAROLINA MONTSERRAT;31;38.3;M
17459;CAROLINA NATALIA;30;34.8;M
17460;CAROLINA NOEMI;30;34.7;M
18562;CAROLINA PAOLA;28;35.5;M
6203;CAROLINA PATRICIA;105;36.3;M
18563;CAROLINA PAULA;28;38.5;M
20514;CAROLINA PAZ;25;39.8;M
4616;CAROLINA PILAR;155;35.5;M
11068;CAROLINA PINO;51;27.6;M
14586;CAROLINA RAQUEL;37;36.9;M
8023;CAROLINA ROCIO;76;30.7;M
13625;CAROLINA ROSA;40;41.2;M
11267;CAROLINA ROSARIO;50;38.5;M
22840;CAROLINA SOCORRO;22;45.1;M
10275;CAROLINA SOFIA;56;24.4;M
9571;CAROLINA SOLEDAD;61;35.0;M
19820;CAROLINA SUSANA;26;44.0;M
10904;CAROLINA TERESA;52;39.7;M
13350;CAROLINA VALLE;41;40.0;M
12806;CAROLINA VANESA;43;36.1;M
18564;CAROLINA VANESSA;28;34.8;M
10572;CAROLINA VERONICA;54;35.6;M
6526;CAROLINA VICTORIA;99;32.9;M
17461;CAROLINA VIRGINIA;30;39.3;M
1420;CAROLINE;923;34.4;M
14280;CAROLINE ANN;38;53.4;M
10425;CAROLINE ANNE;55;50.1;M
14587;CAROLINE ELIZABETH;37;43.3;M
11667;CAROLINE JANE;48;50.3;M
23790;CAROLINE LOUISE;21;38.8;M
23791;CAROLINE MARIA;21;40.1;M
16103;CAROLINE MARIE;33;39.0;M
13948;CAROLINE MARY;39;53.8;M
5280;CAROLYN;129;46.4;M
22022;CAROLYN ANNE;23;57.8;M
21236;CARRIE;24;30.8;M
24775;CARRIONA;20;68.9;M
6583;CARSTEN;103;49.6;H
1243;CASANDRA;1132;24.4;M
11268;CASANDRA MARIA;50;25.5;M
12324;CASIAN;47;19.4;H
4688;CASIANA;151;65.0;M
1277;CASIANO;898;64.1;H
590;CASILDA;3305;61.8;M
8024;CASILDA MARIA;76;38.7;M
2908;CASILDO;292;65.7;H
9049;CASIMIR;69;57.9;H
937;CASIMIRA;1734;72.7;M
442;CASIMIRO;4221;65.9;H
18613;CASIMIRO ANTONIO;28;57.4;H
19661;CASIMIRO JESUS;26;49.8;H
13753;CASIMIRO JOSE;41;51.5;H
23272;CASPER;21;23.5;H
2771;CASSANDRA;315;22.3;M
14588;CASSIA;37;33.0;M
20932;CASSIO;24;34.2;H
4348;CASTA;167;68.5;M
10426;CASTILLO;55;61.9;M
1085;CASTO;1150;61.6;H
13021;CASTO JOSE;44;56.5;H
14304;CASTO MANUEL;39;48.9;H
1132;CASTOR;1090;64.3;H
21618;CASTOR MANUEL;23;53.2;H
2899;CASTORA;293;73.5;M
19171;CASTORINA;27;59.1;M
15239;CASTRO;36;39.8;H
20515;CASTULA;25;69.8;M
10269;CASTULO;59;65.2;H
18103;CATALDO;29;48.3;H
3682;CATALEYA;210;1.8;M
1040;CATALIN;1225;34.7;H
9375;CATALIN ADRIAN;66;30.4;H
8617;CATALIN ALEXANDRU;73;24.7;H
9981;CATALIN ANDREI;61;21.0;H
23273;CATALIN BOGDAN;21;30.5;H
8360;CATALIN CONSTANTIN;76;32.0;H
20933;CATALIN COSTEL;24;36.9;H
22439;CATALIN CRISTIAN;22;31.8;H
10906;CATALIN DANIEL;55;30.2;H
16714;CATALIN DUMITRU;32;30.3;H
7660;CATALIN FLORIN;85;30.0;H
10573;CATALIN GABRIEL;57;24.9;H
11567;CATALIN IOAN;51;29.3;H
17144;CATALIN IONEL;31;32.8;H
4971;CATALIN IONUT;145;27.9;H
8196;CATALIN MARIAN;78;30.6;H
13754;CATALIN MARIUS;41;34.5;H
11061;CATALIN MIHAI;54;29.0;H
11229;CATALIN NICOLAE;53;31.4;H
15240;CATALIN STEFAN;36;28.0;H
22440;CATALIN VALENTIN;22;28.8;H
9845;CATALIN VASILE;62;33.0;H
86;CATALINA;55011;60.7;M
19172;CATALINA ALEJANDRA;27;27.4;M
12306;CATALINA ALEXANDRA;45;25.5;M
3402;CATALINA ANA;233;39.7;M
9997;CATALINA ANDREA;58;27.5;M
14281;CATALINA ANDREEA;38;21.2;M
8461;CATALINA ANGELES;71;49.0;M
6527;CATALINA ANTONIA;99;50.2;M
19173;CATALINA ASUNCION;27;56.0;M
16963;CATALINA BEATRIZ;31;36.8;M
16544;CATALINA BELEN;32;29.8;M
4446;CATALINA CARMEN;163;53.0;M
14282;CATALINA CONCEPCION;38;61.6;M
14929;CATALINA CRISTINA;36;38.3;M
10276;CATALINA DOLORES;56;54.6;M
6954;CATALINA ELENA;91;32.5;M
23792;CATALINA ELIZABETH;21;37.2;M
23793;CATALINA ESPERANZA;21;47.1;M
16964;CATALINA ESTHER;31;46.6;M
15701;CATALINA EUGENIA;34;42.2;M
22023;CATALINA EVA;23;39.2;M
24776;CATALINA FERNANDA;20;32.4;M
21237;CATALINA FLORENTINA;24;26.0;M
8677;CATALINA FRANCISCA;69;51.8;M
16965;CATALINA GABRIELA;31;30.8;M
16545;CATALINA INES;32;42.0;M
10905;CATALINA INMACULADA;52;45.0;M
22841;CATALINA IONELA;22;28.9;M
3667;CATALINA ISABEL;211;45.0;M
12563;CATALINA JESUS;44;52.6;M
16966;CATALINA JOSEFA;31;64.1;M
12564;CATALINA JUANA;44;57.2;M
19821;CATALINA LAURA;26;34.5;M
21238;CATALINA LOURDES;24;45.3;M
19822;CATALINA LUISA;26;56.6;M
17462;CATALINA MAGDALENA;30;47.0;M
10427;CATALINA MARGARITA;55;47.4;M
834;CATALINA MARIA;2024;43.9;M
24777;CATALINA MARIANA;20;27.3;M
10906;CATALINA MERCEDES;52;52.3;M
13949;CATALINA MIHAELA;39;28.8;M
24778;CATALINA MILAGROS;20;51.7;M
23794;CATALINA MONTSERRAT;21;46.3;M
22842;CATALINA NEUS;22;29.3;M
19174;CATALINA NICOLETA;27;26.2;M
23795;CATALINA NIEVES;21;50.7;M
22024;CATALINA PAZ;23;33.3;M
6062;CATALINA PILAR;108;52.0;M
17463;CATALINA ROCIO;30;40.0;M
6113;CATALINA ROSA;107;52.1;M
11269;CATALINA ROSARIO;50;53.8;M
21239;CATALINA SOFIA;24;22.2;M
11069;CATALINA TERESA;51;51.5;M
7278;CATALINA THOMAS;86;61.0;M
8285;CATALINA VICTORIA;73;45.1;M
3162;CATALINO;261;64.5;H
2239;CATARINA;434;31.9;M
15322;CATARINA ALEXANDRA;35;26.8;M
15702;CATARINA ISABEL;34;30.4;M
23796;CATARINA MARIA;21;30.5;M
702;CATERINA;2653;33.1;M
7143;CATERINA MARIA;88;27.6;M
9852;CATERINE;59;31.5;M
5196;CATHAISA;132;29.5;M
10573;CATHARINA;54;51.0;M
17464;CATHARINA MARIA;30;65.8;M
1394;CATHAYSA;946;25.6;M
10277;CATHAYSA CARMEN;56;26.8;M
8114;CATHAYSA MARIA;75;25.6;M
12807;CATHAYSA PINO;43;26.5;M
11668;CATHERIN;48;25.2;M
7794;CATHERINA;79;28.9;M
1015;CATHERINE;1562;42.4;M
10428;CATHERINE ANN;55;56.2;M
8891;CATHERINE ANNE;67;54.4;M
8367;CATHERINE ELIZABETH;72;40.5;M
19823;CATHERINE JANE;26;46.9;M
14930;CATHERINE LOUISE;36;46.7;M
19175;CATHERINE MARGARET;27;59.8;M
19824;CATHERINE MARIA;26;38.6;M
8286;CATHERINE MARIE;73;53.9;M
6734;CATHERINE MARY;95;56.8;M
24779;CATHRINE;20;42.0;M
12808;CATHY;43;38.4;M
6735;CATI;95;37.7;M
3509;CATIA;223;33.9;M
13068;CATIA ALEXANDRA;42;29.7;M
8678;CATIA SOFIA;69;29.7;M
14283;CATIANA;38;26.8;M
17465;CATINCA;30;61.7;M
20516;CATRIN;25;37.7;M
6528;CATRINA;99;37.5;M
15703;CATTLEYA;34;2.0;M
3797;CATUXA;202;22.5;M
10739;CATY;53;34.3;M
18565;CAUTAR;28;19.1;M
23797;CAUZAR;21;19.1;M
7205;CAYA;87;76.8;M
422;CAYETANA;5503;18.6;M
7553;CAYETANA MARIA;82;20.8;M
301;CAYETANO;7587;44.6;H
12532;CAYETANO ANTONIO;46;47.0;H
15596;CAYETANO FRANCISCO;35;47.5;H
18104;CAYETANO JAVIER;29;36.4;H
12770;CAYETANO JESUS;45;33.3;H
7519;CAYETANO JOSE;87;40.4;H
10907;CAYETANO MANUEL;55;39.6;H
2034;CAYO;482;68.9;H
5018;CAÑOS SANTOS;138;60.7;M
17466;CAÑOSANTO;30;68.6;M
16546;CAÑOSANTOS;32;66.7;M
15241;CE;36;28.6;H
19120;CEBRIA;27;54.4;H
4004;CECILE;187;41.5;M
22025;CECILE MARIE;23;39.8;M
183;CECILIA;20412;48.0;M
19176;CECILIA ADRIANA;27;38.7;M
9572;CECILIA ALEJANDRA;61;36.0;M
16547;CECILIA ALEXANDRA;32;38.2;M
22843;CECILIA AMPARO;22;58.4;M
20517;CECILIA ANA;25;38.2;M
6640;CECILIA ANDREA;97;34.8;M
20518;CECILIA ANGELES;25;43.5;M
22026;CECILIA ANTONIA;23;50.5;M
6366;CECILIA BEATRIZ;102;45.0;M
18566;CECILIA BELEN;28;29.5;M
3560;CECILIA CARMEN;219;49.4;M
14589;CECILIA CAROLINA;37;34.8;M
18567;CECILIA CONCEPCION;28;53.4;M
13626;CECILIA CRISTINA;40;41.5;M
22844;CECILIA DOLORES;22;44.0;M
14284;CECILIA ELENA;38;44.1;M
5907;CECILIA ELIZABETH;112;41.8;M
18568;CECILIA ESPERANZA;28;50.3;M
13627;CECILIA ESTHER;40;48.5;M
22845;CECILIA EUGENIA;22;43.8;M
19825;CECILIA FRANCISCA;26;55.7;M
22846;CECILIA GABRIELA;22;34.7;M
16548;CECILIA GUADALUPE;32;40.8;M
7709;CECILIA INES;80;45.7;M
19826;CECILIA IRENE;26;49.2;M
4278;CECILIA ISABEL;170;47.0;M
22847;CECILIA JESUS;22;53.0;M
23798;CECILIA LAURA;21;39.7;M
15323;CECILIA LORENA;35;41.0;M
16104;CECILIA LOURDES;33;47.3;M
19177;CECILIA LUCIA;27;44.2;M
16105;CECILIA MAGDALENA;33;47.0;M
9701;CECILIA MARGARITA;60;46.1;M
1846;CECILIA MARIA;587;40.0;M
23799;CECILIA MARIBEL;21;38.5;M
10278;CECILIA MERCEDES;56;49.4;M
17467;CECILIA NOEMI;30;41.0;M
18010;CECILIA PAOLA;29;35.7;M
15704;CECILIA PATRICIA;34;42.1;M
6414;CECILIA PILAR;101;50.1;M
18011;CECILIA RAQUEL;29;45.5;M
14590;CECILIA ROCIO;37;35.1;M
19827;CECILIA ROSA;26;53.5;M
13351;CECILIA ROSARIO;41;53.2;M
13628;CECILIA SOLEDAD;40;38.2;M
12565;CECILIA TERESA;44;45.3;M
9998;CECILIA VERONICA;58;41.3;M
16106;CECILIA VICTORIA;33;45.5;M
375;CECILIO;5423;61.9;H
9491;CECILIO ANTONIO;65;56.3;H
11062;CECILIO JAVIER;54;47.5;H
11403;CECILIO JESUS;52;43.1;H
5618;CECILIO JOSE;125;43.0;H
8361;CECILIO MANUEL;76;46.9;H
22441;CECILIO MIGUEL;22;48.0;H
21619;CECILIO RAMON;23;54.2;H
3097;CEDRIC;269;27.8;H
21620;CEDRICK;23;17.2;H
17468;CEESAY;30;30.5;M
1124;CEFERINA;1348;72.1;M
533;CEFERINO;3149;64.8;H
22442;CEFERINO ANTONIO;22;59.4;H
18105;CEFERINO JOSE;29;60.6;H
20290;CEFERINO MANUEL;25;58.0;H
18569;CEILA;28;28.8;M
11270;CEL;50;12.3;M
1283;CELEDONIA;1074;71.2;M
732;CELEDONIO;2042;65.1;H
18012;CELENA;29;19.1;M
15324;CELENE;35;28.2;M
13950;CELENIA;39;31.8;M
3000;CELERINA;277;76.2;M
9846;CELERINO;62;72.0;H
825;CELESTE;2048;25.3;M
7279;CELESTE MARIA;86;28.1;M
9376;CELESTI;66;64.1;H
19662;CELESTIN;26;37.6;H
550;CELESTINA;3689;71.1;M
19828;CELESTINA MARIA;26;61.1;M
307;CELESTINO;7434;63.9;H
15242;CELESTINO ANTONIO;36;58.4;H
24181;CELESTINO FRANCISCO;20;60.2;H
18614;CELESTINO JAVIER;28;47.8;H
20934;CELESTINO JESUS;24;56.8;H
8029;CELESTINO JOSE;80;57.0;H
8618;CELESTINO MANUEL;73;58.1;H
90;CELIA;51979;33.5;M
19178;CELIA ANA;27;46.6;M
16967;CELIA ANGELES;31;46.4;M
19829;CELIA ANTONIA;26;50.2;M
8462;CELIA BEATRIZ;71;43.1;M
4279;CELIA CARMEN;170;37.8;M
18013;CELIA CAROLINA;29;32.5;M
16107;CELIA CONCEPCION;33;47.9;M
8892;CELIA CRISTINA;67;40.0;M
16108;CELIA DOLORES;33;56.7;M
12809;CELIA ELENA;43;47.2;M
20519;CELIA ELIZABETH;25;44.2;M
20520;CELIA ESPERANZA;25;48.6;M
7710;CELIA ESTHER;80;53.6;M
18570;CELIA FRANCISCA;28;51.1;M
13629;CELIA INES;40;44.7;M
19179;CELIA INMACULADA;27;29.6;M
24780;CELIA IRENE;20;40.5;M
4995;CELIA ISABEL;139;38.6;M
21240;CELIA JOSEFA;24;62.2;M
15325;CELIA LUCIA;35;38.0;M
22027;CELIA MAR;23;32.6;M
10279;CELIA MARGARITA;56;52.3;M
848;CELIA MARIA;1983;38.5;M
13951;CELIA MARINA;39;49.2;M
18571;CELIA MARTA;28;48.8;M
17469;CELIA MERCEDES;30;51.2;M
21241;CELIA NOEMI;24;38.0;M
15326;CELIA PATRICIA;35;33.6;M
8368;CELIA PILAR;72;44.2;M
24781;CELIA RAMONA;20;55.6;M
19830;CELIA RAQUEL;26;34.8;M
14285;CELIA REGINA;38;47.9;M
13352;CELIA ROCIO;41;25.8;M
6415;CELIA ROSA;101;53.1;M
19831;CELIA ROSARIO;26;48.3;M
19832;CELIA SOFIA;26;24.7;M
10574;CELIA TERESA;54;43.2;M
10740;CELIA VICTORIA;53;42.3;M
18106;CELIANO;29;68.3;H
10280;CELIDA;56;48.1;M
1058;CELINA;1472;53.2;M
22028;CELINA CARMEN;23;45.8;M
9573;CELINA MARIA;61;48.0;M
6063;CELINDA;108;50.2;M
2169;CELINE;456;27.0;M
18572;CELINIA;28;63.6;M
24182;CELINO;20;56.3;H
5465;CELIO;129;56.1;H
16109;CELMA;33;39.0;M
8568;CELMIRA;70;58.0;M
13242;CELS;43;30.4;H
613;CELSA;3116;70.0;M
4811;CELSA MARIA;146;54.3;M
22848;CELSINA;22;76.6;M
438;CELSO;4241;60.8;H
9151;CELSO ANTONIO;68;52.6;H
24183;CELSO FRANCISCO;20;53.1;H
10908;CELSO JAVIER;55;45.6;H
14041;CELSO JESUS;40;51.6;H
7455;CELSO JOSE;88;48.7;H
14042;CELSO LUIS;40;57.8;H
7201;CELSO MANUEL;92;49.9;H
20935;CELSO MIGUEL;24;49.9;H
17145;CELSO RAMON;31;47.2;H
4086;CELTIA;182;11.4;M
20291;CEM;25;37.4;H
13353;CENAIDA;41;54.0;M
13952;CENEIDA;39;52.0;M
24782;CENELIA;20;56.2;M
18014;CENOBIA;29;71.1;M
7346;CERASELA;85;35.3;M
16549;CERES;32;33.0;M
89;CESAR;43017;39.5;H
22443;CESAR ABRAHAM;22;31.3;H
14588;CESAR ADOLFO;38;43.6;H
7106;CESAR ADRIAN;94;26.6;H
10424;CESAR AGUSTIN;58;39.6;H
22444;CESAR AGUSTO;22;41.0;H
2275;CESAR ALBERTO;405;42.9;H
2779;CESAR ALEJANDRO;309;31.0;H
8280;CESAR ALEXANDER;77;22.3;H
17146;CESAR ALEXIS;31;30.1;H
6523;CESAR ALFONSO;104;43.2;H
7043;CESAR ALFREDO;95;43.0;H
17598;CESAR ALONSO;30;32.2;H
2925;CESAR ANDRES;290;30.5;H
5197;CESAR ANGEL;137;50.0;H
11934;CESAR ANIBAL;49;47.5;H
1316;CESAR ANTONIO;862;42.4;H
14043;CESAR ARIEL;40;32.3;H
8729;CESAR ARMANDO;72;43.1;H
7152;CESAR ARTURO;93;37.7;H
607;CESAR AUGUSTO;2644;42.7;H
19663;CESAR AURELIO;26;52.9;H
3327;CESAR CARLOS;245;50.7;H
20936;CESAR DAMIAN;24;35.7;H
4047;CESAR DANIEL;191;32.3;H
11404;CESAR DARIO;52;38.5;H
2440;CESAR DAVID;370;33.0;H
24184;CESAR DIEGO;20;41.6;H
19121;CESAR DOMINGO;27;45.8;H
