Frecuencias de nombres masculinos;;;
Datos procedentes de la Estadística del Padrón Continuo a fecha 01/01/2018;;;
;;;
Nombres masculinos con frecuencia mayor o igual a 20 a nivel nacional.;;;
(*) Edad media de las personas que tienen ese nombre a nivel nacional.;;;
;;;
Orden;Nombre;Frecuencia;Edad Media (*)
4680;JOSE NORBERTO;157 ;51,5
4681;JUAN GERMAN;157 ;49,6
4682;JULIAN JAVIER;157 ;46,1
4683;LIBRADO;157 ;65,1
4684;MANUEL RUBEN;157 ;41,0
4685;MARIYAN;157 ;32,5
4686;NESTOR MANUEL;157 ;37,2
4687;SEBASTIAN DAVID;157 ;22,4
4688;STEVE;157 ;33,6
4689;CONSTANTIN CRISTIAN;156 ;35,1
4690;DANIEL IVAN;156 ;31,2
4691;DONALD;156 ;57,2
4692;EMILIO ENRIQUE;156 ;48,3
4693;ERITZ;156 ;13,5
4694;FERNANDO SANTIAGO;156 ;48,0
4695;GIGI;156 ;39,3
4696;GREGORIO JAVIER;156 ;46,3
4697;HOSSEIN;156 ;46,0
4698;JAVIER SANTIAGO;156 ;40,1
4699;JOSEP IGNASI;156 ;47,5
4700;LEVAN;156 ;35,4
4701;LUCAS JAVIER;156 ;26,3
4702;MONICO;156 ;68,4
4703;MYROSLAV;156 ;44,8
4704;NICOLAS GABRIEL;156 ;17,4
4705;SALVI;156 ;45,5
4706;VASILE DANIEL;156 ;33,0
4707;XIAOWEI;156 ;35,4
4708;ADRIAN JAVIER;155 ;23,2
4709;ALAN DAVID;155 ;34,5
4710;AMANDEEP;155 ;27,4
4711;ARIF;155 ;40,2
4712;BENITO ANTONIO;155 ;54,4
4713;CARLOS ARIEL;155 ;34,7
4714;CHRISTOPHER JAMES;155 ;46,2
4715;DENIS GABRIEL;155 ;9,2
4716;GUSTAVO JESUS;155 ;41,4
4717;HEBER;155 ;29,5
4718;JAVIER MARTIN;155 ;40,4
4719;JOEL ANTONIO;155 ;27,1
4720;JOSELITO;155 ;44,2
4721;KOSTADIN;155 ;41,1
4722;LONGINO;155 ;64,6
4723;MANUEL AURELIO;155 ;54,4
4724;SATNAM;155 ;39,6
4725;SERGIO ADRIAN;155 ;31,9
4726;XIKER;155 ;15,4
4727;ADELIO;154 ;64,6
4728;ADOLFO ANTONIO;154 ;48,0
4729;ALONSO JOSE;154 ;33,8
4730;CARMELO ANTONIO;154 ;52,1
4731;CHRISTIAN EDUARDO;154 ;29,4
4732;DANIEL IONUT;154 ;21,9
4733;DAVID RICARDO;154 ;34,1
4734;EDUARD GABRIEL;154 ;10,1
4735;EDUARDO JORGE;154 ;50,1
4736;FEDOR;154 ;28,6
4737;FIRAS;154 ;17,4
4738;GONZALO FRANCISCO;154 ;43,4
4739;JAIME ALFONSO;154 ;46,7
4740;JAIME RAFAEL;154 ;42,6
4741;JOE;154 ;27,9
4742;JONATHAN MANUEL;154 ;26,1
4743;JOSE EZEQUIEL;154 ;44,3
4744;JOSE OVIDIO;154 ;60,0
4745;JOSE SEGUNDO;154 ;53,7
4746;KENZO;154 ;6,9
4747;LEONARDO JESUS;154 ;35,4
4748;MAURICIO JAVIER;154 ;35,0
4749;PETKO;154 ;42,8
4750;QUIRINO;154 ;66,2
4751;RAYYAN;154 ;6,0
4752;SAMUELE;154 ;21,9
4753;WLADIMIRO;154 ;57,0
4754;YADIEL;154 ;6,3
4755;ABDELKBIR;153 ;39,7
4756;ABDELLAZIZ;153 ;45,1
4757;ALEXANDER DAVID;153 ;20,2
4758;BORJA JESUS;153 ;27,0
4759;CHAHID;153 ;21,2
4760;CLEMENT;153 ;33,1
4761;DANIEL GABRIEL;153 ;26,3
4762;EDWIN ANDRES;153 ;29,0
4763;FABIANO;153 ;42,6
4764;FILIPE;153 ;31,6
4765;FRANCISCO MATIAS;153 ;43,2
4766;GABRIEL DAVID;153 ;22,8
4767;HARJINDER;153 ;37,3
4768;HUGO ENRIQUE;153 ;37,8
4769;IOANNIS;153 ;39,5
4770;IRAKLI;153 ;31,6
4771;JAIRO ANDRES;153 ;27,5
4772;JORGE AGUSTIN;153 ;40,9
4773;LUIS MATEO;153 ;33,5
4774;MANUEL VALENTIN;153 ;48,7
4775;NOAM;153 ;9,3
4776;AARON DAVID;152 ;15,3
4777;ADOLFO LUIS;152 ;53,7
4778;ALBERTO IGNACIO;152 ;43,1
4779;ALBERTO JOAQUIN;152 ;42,3
4780;ALEIXANDRE;152 ;29,2
4781;ALEKS;152 ;15,4
4782;BERNARDO MANUEL;152 ;46,7
4783;CARLOS VICTOR;152 ;46,6
4784;CHRISTOPH;152 ;41,5
4785;DIEGO PABLO;152 ;29,0
4786;EDESIO;152 ;68,6
4787;FELIPE ALBERTO;152 ;43,2
4788;FODAY;152 ;34,2
4789;FRANCISC;152 ;47,8
4790;FRANCISCO ARTURO;152 ;45,9
4791;GAGIK;152 ;43,5
4792;GUILLERMO CARLOS;152 ;41,7
4793;HADI;152 ;26,0
4794;HECTOR RAUL;152 ;46,1
4795;HERVE;152 ;39,8
4796;HORST;152 ;72,5
4797;IONUT FLORIN;152 ;26,3
4798;ISRAEL DAVID;152 ;33,7
4799;JESUS SEBASTIAN;152 ;43,2
4800;JOSE MARINO;152 ;58,1
4801;JOZEF;152 ;52,0
4802;LAUDINO;152 ;67,0
4803;LESLIE;152 ;66,6
4804;LUAR;152 ;6,9
4805;MARTIN ANDRES;152 ;33,3
4806;MOHAMMED REDA;152 ;20,8
4807;PHILIP JOHN;152 ;60,3
4808;RICARDO RAMON;152 ;52,8
4809;SANTOS MANUEL;152 ;48,0
4810;TREVOR;152 ;60,9
4811;ADOLFO JAVIER;151 ;45,0
4812;ALPHA OUMAR;151 ;31,9
4813;ANTHONY DAVID;151 ;37,5
4814;ANTONIO BERNARDO;151 ;53,0
4815;ASDRUBAL;151 ;36,4
4816;DARIUS ANDREI;151 ;6,9
4817;ELIER;151 ;34,0
4818;GHEORGHE DANIEL;151 ;34,8
4819;JAYDEN;151 ;3,5
4820;JEAN MARIE;151 ;57,3
4821;JESUS JULIO;151 ;55,7
4822;JOSE GILBERTO;151 ;51,3
4823;JUAN JACOBO;151 ;37,2
4824;JULIAN LUIS;151 ;54,5
4825;KEVIN JOEL;151 ;16,9
4826;MANUEL ARMANDO;151 ;50,7
4827;NOUH;151 ;11,9
4828;RAUL ANDREI;151 ;9,7
4829;ROBERT DAVID;151 ;44,1
4830;SIMON PEDRO;151 ;42,0
4831;WILLIAM ALEXANDER;151 ;29,4
4832;XIAOJUN;151 ;36,2
4833;YIFAN;151 ;16,2
4834;ZAHEER;151 ;35,5
4835;ZORAN;151 ;44,9
4836;ABDELMONAIM;150 ;29,6
4837;ASHOT;150 ;42,1
4838;ASHRAF;150 ;32,6
4839;CHISTIAN;150 ;22,2
4840;CLAUDIO MANUEL;150 ;46,0
4841;DAVID ANTHONY;150 ;56,5
4842;EDGAR MANUEL;150 ;32,4
4843;ESTEBAN LUIS;150 ;49,0
4844;ESTEFAN;150 ;24,9
4845;GEVORG;150 ;36,2
4846;HECTOR IVAN;150 ;34,6
4847;IGNACIO RAFAEL;150 ;40,5
4848;JEAN JACQUES;150 ;58,4
4849;JESUS BENITO;150 ;52,5
4850;JORGE ESTEBAN;150 ;37,2
4851;JUAN BARTOLOME;150 ;47,4
4852;LIZER;150 ;8,9
4853;MALANG;150 ;36,4
4854;MANJIT;150 ;40,9
4855;MIN;150 ;38,7
4856;NOLAN;150 ;7,3
4857;RAUL GABRIEL;150 ;15,6
4858;SAIDOU;150 ;34,3
4859;UMAIR;150 ;20,9
4860;VASILE CRISTIAN;150 ;34,9
4861;VICTOR IGNACIO;150 ;38,8
4862;YEVGEN;150 ;38,9
4863;ABEL JOSE;149 ;37,7
4864;ANDRES NICOLAS;149 ;27,6
4865;DAVID IONUT;149 ;5,7
4866;DIEGO CARLOS;149 ;39,2
4867;EL MAMOUN;149 ;44,7
4868;EMRAN;149 ;7,4
4869;FELIX ANDRES;149 ;46,3
4870;FELIX DAVID;149 ;37,2
4871;FERNANDO AUGUSTO;149 ;47,7
4872;GLEB;149 ;18,2
4873;JOHNATAN;149 ;28,6
4874;JOSE BASILIO;149 ;54,3
4875;JOSE ELISEO;149 ;52,8
4876;MANPREET;149 ;24,4
4877;MANUEL MARIANO;149 ;52,1
4878;NESTOR JAVIER;149 ;36,5
4879;NICOLAS ALBERTO;149 ;33,1
4880;OSCAR ARMANDO;149 ;41,1
4881;OSCAR RAFAEL;149 ;40,9
4882;RAFAEL TOMAS;149 ;50,4
4883;TOMAS DAVID;149 ;40,3
4884;VICENTE MARIA;149 ;54,7
4885;ALFREDO ENRIQUE;148 ;47,4
4886;ANGEL CARMELO;148 ;55,1
4887;ANGEL RODRIGO;148 ;41,3
4888;BOUZIAN;148 ;48,0
4889;DANYLO;148 ;14,8
4890;DAVID IGNACIO;148 ;35,1
4891;GEORGE ADRIAN;148 ;26,2
4892;GERMINAL;148 ;60,4
4893;GINES JOSE;148 ;42,3
4894;HANS JURGEN;148 ;67,9
4895;HECTOR FERNANDO;148 ;42,4
4896;IGNACIO DAVID;148 ;33,6
4897;IHAB;148 ;12,8
4898;ILLYA;148 ;27,9
4899;JOSIAS;148 ;26,6
4900;JULIUS;148 ;37,1
4901;LEE;148 ;40,6
4902;LHOUCINE;148 ;41,2
4903;LLUIS MIQUEL;148 ;43,4
4904;MEDARDO;148 ;63,4
4905;NACER;148 ;39,5
4906;PEDRO ISMAEL;148 ;38,8
4907;SALVIO;148 ;62,7
4908;SANTO;148 ;45,6
4909;WESLEY;148 ;24,8
4910;YENEDEY;148 ;9,4
4911;ANDREI GABRIEL;147 ;16,0
4912;ANTONIO GINES;147 ;40,2
4913;ARI;147 ;15,9
4914;CLARO;147 ;67,6
4915;CSABA;147 ;40,1
4916;DEEPAK;147 ;36,4
4917;EDGAR ANTONIO;147 ;38,8
4918;EUGENIO LUIS;147 ;50,2
4919;HUMBERTO JOSE;147 ;42,1
4920;IKER MANUEL;147 ;7,7
4921;IVAN ENRIQUE;147 ;35,8
4922;JESUS ERNESTO;147 ;44,5
4923;JOSE NARCISO;147 ;53,5
4924;JOSE VICTORIANO;147 ;58,2
4925;MARTIN ANGEL;147 ;48,3
4926;OMAR JOSE;147 ;33,9
4927;PARAMJIT;147 ;40,9
4928;PEDRO ROBERTO;147 ;50,4
4929;SALVADOR JAVIER;147 ;43,8
4930;SOLOMON;147 ;33,6
4931;WEIJIE;147 ;24,4
4932;XERACH;147 ;26,7
4933;ZOUBIR;147 ;39,7
4934;ABDELMOUMEN;146 ;36,2
4935;ABDOUL AZIZ;146 ;31,4
4936;AGUSTIN MARIA;146 ;52,0
4937;ALAA;146 ;21,3
4938;ANGEL DAMIAN;146 ;40,4
4939;ANGEL MARCOS;146 ;47,2
4940;DIMITRIOS;146 ;39,6
4941;DOMITILO;146 ;70,9
4942;FABIO ANDRES;146 ;28,0
4943;FAYSSAL;146 ;28,3
4944;FRANCISCO FERMIN;146 ;51,5
4945;FRANCISCO MATEO;146 ;43,6
4946;FRANCK;146 ;40,5
4947;HAJI;146 ;36,5
4948;JIANHUA;146 ;46,5
4949;JONNATHAN;146 ;27,9
4950;JOSE FLORENTINO;146 ;60,2
4951;JOSE ROQUE;146 ;52,7
4952;JUNAID;146 ;23,5
4953;LUIS VICTOR;146 ;50,2
4954;MAMADI;146 ;32,4
4955;MARCO ALEJANDRO;146 ;24,8
4956;MOHAMMED ALI;146 ;21,7
4957;NELSON JOSE;146 ;35,2
4958;PABLO ROBERTO;146 ;40,5
4959;PAUL JOHN;146 ;53,8
4960;PELEGRIN;146 ;67,6
4961;RICARDO RAFAEL;146 ;43,3
4962;SALVADOR ANGEL;146 ;51,2
4963;SOLAIMAN;146 ;14,4
4964;SOUMAILA;146 ;34,8
4965;WEIFENG;146 ;33,9
4966;AGUSTIN CARLOS;145 ;50,7
4967;ALEX GABRIEL;145 ;13,5
4968;ANGEL GUSTAVO;145 ;43,4
4969;ANTONI MARIA;145 ;58,1
4970;ASLAM;145 ;23,4
4971;CATALIN IONUT;145 ;27,9
4972;CEZAR;145 ;37,8
4973;CRISTIAN ANDREI;145 ;12,8
4974;DANIEL CRISTIAN;145 ;26,0
4975;DENIS ANDREI;145 ;7,3
4976;EL ALAMI;145 ;43,1
4977;ENRIQUE PEDRO;145 ;53,3
4978;ESTEBAN ANTONIO;145 ;45,8
4979;FRANCISCO GERARDO;145 ;49,2
4980;FRANCISCO VALENTIN;145 ;50,3
4981;HAORAN;145 ;11,5
4982;JUAN MAURICIO;145 ;43,4
4983;MAIOL;145 ;16,4
4984;MARIO EDUARDO;145 ;41,4
4985;MATEUS;145 ;21,0
4986;MOHAMED ADAM;145 ;7,6
4987;PHILIPP;145 ;30,8
4988;PROSPERO;145 ;63,8
4989;SLIMAN;145 ;41,3
4990;ULRICH;145 ;54,2
4991;ABEL ANTONIO;144 ;38,5
4992;ABUBAKER;144 ;10,4
4993;ADRIAN IOAN;144 ;36,1
4994;EDDIE;144 ;28,5
4995;FLORIN CRISTIAN;144 ;31,7
4996;HARRIET;144 ;15,2
4997;IAN DAVID;144 ;35,1
4998;IZAR;144 ;15,2
4999;JESUS ABEL;144 ;44,4
5000;JESUS JAIME;144 ;53,2
5001;MANUEL BERNARDO;144 ;54,9
5002;MIHAI GABRIEL;144 ;29,8
5003;MOHSSINE;144 ;29,5
5004;NIKOLOZ;144 ;23,3
5005;NOMAN;144 ;23,4
5006;OROITZ;144 ;20,3
5007;PABLO MARCELO;144 ;42,1
5008;RAUL ANGEL;144 ;44,2
5009;SHAKEEL;144 ;37,6
5010;SULEMAN;144 ;25,1
5011;TAYLOR;144 ;7,0
5012;VALENTIN JOSE;144 ;49,5
5013;ADEM;143 ;14,2
5014;ANGEL DIEGO;143 ;39,3
5015;ANTONIO GONZALO;143 ;50,6
5016;ANTONIO MARIO;143 ;50,8
5017;AURELI;143 ;52,2
5018;CARLOS SAMUEL;143 ;28,5
5019;CESAR IGNACIO;143 ;43,8
5020;CLETO;143 ;66,1
5021;CRESCENCIANO;143 ;73,3
5022;FERNANDO RAUL;143 ;42,1
5023;FRANCISCO MOISES;143 ;41,1
5024;GUIEM;143 ;14,6
5025;HAMADY;143 ;35,6
5026;IGNACIO ALEJANDRO;143 ;30,8
5027;ILAN;143 ;13,6
5028;JESUS ARMANDO;143 ;45,7
5029;JESUS VICTOR;143 ;53,4
5030;JIN;143 ;32,4
5031;JOAO VICTOR;143 ;16,5
5032;JOAQUIN ALEJANDRO;143 ;34,8
5033;JORGE OSCAR;143 ;51,5
5034;KOFI;143 ;41,3
5035;LUIS JULIO;143 ;54,0
5036;MESSAOUD;143 ;49,7
5037;MIHAI CRISTIAN;143 ;28,4
5038;MIREL;143 ;35,8
5039;RAMON PEDRO;143 ;55,1
5040;RICARDO ALFONSO;143 ;41,9
5041;RICHARD ALEXANDER;143 ;30,8
5042;TIAN;143 ;10,1
5043;VICENTE EDUARDO;143 ;49,3
5044;VICTOR IVAN;143 ;34,5
5045;ALEXANDRU ADRIAN;142 ;25,2
5046;ANDRES JULIAN;142 ;36,5
5047;ANGEL EUGENIO;142 ;53,2
5048;CARLOS AURELIO;142 ;46,4
5049;DAMIAN JESUS;142 ;35,7
5050;DAVID FELIPE;142 ;30,8
5051;DINO;142 ;39,6
5052;ES SAID;142 ;40,0
5053;FILEMON;142 ;64,1
5054;GERARDO JESUS;142 ;45,9
5055;GONZALO MIGUEL;142 ;35,0
5056;GRACIAN;142 ;54,4
5057;GREGORIO FRANCISCO;142 ;54,5
5058;GUSTAVO ARIEL;142 ;40,0
5059;HAYK;142 ;32,3
5060;JOEL JESUS;142 ;20,5
5061;JORGE DOMINGO;142 ;45,9
5062;JOSEP CARLES;142 ;44,6
5063;KALOYAN;142 ;28,6
5064;MANUEL MARCOS;142 ;51,1
5065;MARCELO ANTONIO;142 ;43,9
5066;MARIO JORGE;142 ;45,6
5067;MARTIN EDUARDO;142 ;37,4
5068;NAUFAL;142 ;16,6
5069;OCTAVIANO;142 ;65,2
5070;SERGIO VICENTE;142 ;40,6
5071;SERGUEI;142 ;39,7
5072;SULIMAN;142 ;22,4
5073;VICENTE GABRIEL;142 ;45,1
5074;WEIJUN;142 ;37,8
5075;WELLINGTON;142 ;34,0
5076;XIAOPING;142 ;47,6
5077;ALIAKSANDR;141 ;40,8
5078;ANDRES CAMILO;141 ;22,2
5079;ANTONIO REYES;141 ;52,6
5080;ARMANDO JAVIER;141 ;42,1
5081;BERNARDO JAVIER;141 ;46,6
5082;BONOSO;141 ;59,5
5083;CONSTANTIN CATALIN;141 ;33,1
5084;DAVID SALVADOR;141 ;38,5
5085;EL AYACHI;141 ;50,1
5086;EMILIO DAVID;141 ;32,9
5087;ESSA;141 ;30,8
5088;FRANCISCO GONZALO;141 ;46,3
5089;HEIKO;141 ;32,4
5090;JAEL;141 ;13,1
5091;JAIRO JOSE;141 ;26,2
5092;JANO;141 ;14,7
5093;JESUS MARCOS;141 ;48,3
5094;JUAN JACINTO;141 ;55,7
5095;JUAN LEONARDO;141 ;45,5
5096;MANUEL ALONSO;141 ;41,9
5097;NEZAR;141 ;13,4
5098;ROBERT DANIEL;141 ;20,4
5099;SAFOUAN;141 ;6,8
5100;SCOTT;141 ;34,9
5101;WASHINGTON;141 ;49,8
5102;ADRIAN NICOLAE;140 ;32,0
5103;ALEC;140 ;19,2
5104;ALEJANDRO SEBASTIAN;140 ;22,1
5105;ANGEL VICTOR;140 ;51,5
5106;ARIA;140 ;13,5
5107;AURELIO JESUS;140 ;49,0
5108;CARLOS GERMAN;140 ;41,9
5109;CARLOS GONZALO;140 ;42,1
5110;CESAR IVAN;140 ;37,3
5111;CONSTANTIN DANIEL;140 ;32,3
5112;DIAMANTINO;140 ;56,2
5113;EMILIO FERNANDO;140 ;54,3
5114;FELIX IGNACIO;140 ;50,9
5115;GERMAN JESUS;140 ;43,5
5116;IÑIGO MARIA;140 ;36,8
5117;JAVIER NICOLAS;140 ;32,4
5118;JESUS DIEGO;140 ;41,1
5119;JOHN RICHARD;140 ;63,6
5120;JOSE BORJA;140 ;31,9
5121;JOSE ISIDORO;140 ;56,4
5122;JULIAN FERNANDO;140 ;50,9
5123;MARCELO JOSE;140 ;37,0
5124;MARIO RAUL;140 ;40,9
5125;MARIO ROBERTO;140 ;39,6
5126;OMAR ALEJANDRO;140 ;27,8
5127;RADI;140 ;46,1
5128;RODRIGO JESUS;140 ;34,9
5129;RUBEN EDUARDO;140 ;40,5
5130;SACRAMENTO;140 ;64,8
5131;TOMAS RAMON;140 ;54,6
5132;WILBER;140 ;36,4
5133;WOJCIECH;140 ;41,8
5134;ABDERAHIM;139 ;33,1
5135;ABUBAKAR;139 ;20,3
5136;ANTONIO SERGIO;139 ;46,5
5137;ARMANDO MANUEL;139 ;48,9
5138;ARNULFO;139 ;52,6
5139;BENAISA;139 ;45,4
5140;CLAUDE;139 ;63,0
5141;DANIEL ALFREDO;139 ;37,7
5142;EDEY;139 ;9,3
5143;ENRIQUE ALFONSO;139 ;49,3
5144;FELIPE MIGUEL;139 ;48,6
5145;GERMAN MANUEL;139 ;44,8
5146;GIORDANO;139 ;46,2
5147;JAVIER PEDRO;139 ;44,8
5148;JEAN LUC;139 ;49,7
5149;JON KOLDO;139 ;43,8
5150;JOSE AMADEO;139 ;54,4
5151;JUAN ISRAEL;139 ;34,9
5152;LUIS RAMIRO;139 ;47,0
5153;MARIANO ANGEL;139 ;55,9
5154;MICHAEL JOSEPH;139 ;52,5
5155;MUBASHAR;139 ;33,5
5156;PEDRO MARIO;139 ;46,3
5157;PEDRO SEBASTIAN;139 ;43,1
5158;RIDOUANE;139 ;30,5
5159;SANTIAGO VICENTE;139 ;50,1
5160;VICTOR ALEXANDER;139 ;24,1
5161;VICTOR ALFREDO;139 ;41,0
5162;VICTOR CARLOS;139 ;44,5
5163;ADRIAN MIGUEL;138 ;23,6
5164;ALFREDO FRANCISCO;138 ;50,7
5165;ANGEL LORENZO;138 ;50,3
5166;ARLEY;138 ;38,4
5167;AWAIS;138 ;23,3
5168;AYRTON;138 ;15,5
5169;BASILISO;138 ;69,8
5170;BISER;138 ;38,5
5171;BRIAN DAVID;138 ;36,1
5172;CARLOS OSCAR;138 ;48,8
5173;CLAUDIO JAVIER;138 ;41,2
5174;GUILLERMO DAVID;138 ;32,4
5175;GUILLERMO EDUARDO;138 ;42,1
5176;JAIME DANIEL;138 ;35,9
5177;JORGE MAURICIO;138 ;36,2
5178;JOSE CAYETANO;138 ;51,4
5179;JUAN FLORENCIO;138 ;53,8
5180;LUIS DAMIAN;138 ;44,3
5181;MANUEL DIEGO;138 ;44,1
5182;MIGUEL DOMINGO;138 ;48,8
5183;NAZAN;138 ;8,2
5184;NICK;138 ;19,4
5185;NIKOLAOS;138 ;36,5
5186;OSCAR GABRIEL;138 ;30,5
5187;PASCUAL MANUEL;138 ;51,4
5188;SAMVEL;138 ;41,1
5189;VICENTE EMILIO;138 ;53,4
5190;WILLIAM ANDRES;138 ;26,9
5191;WU;138 ;37,2
5192;YAMIL;138 ;30,5
5193;ZUBAIR;138 ;31,5
5194;ABDELWAHED;137 ;31,5
5195;ANDREW DAVID;137 ;41,9
5196;CANDIDO MANUEL;137 ;52,7
5197;CESAR ANGEL;137 ;50,0
5198;CESAR RAMON;137 ;46,2
5199;DANIEL ARTURO;137 ;30,3
5200;DAVI;137 ;16,2
5201;DAVID ROBERT;137 ;50,9
5202;DOMINGO ANGEL;137 ;54,3
5203;EDWIN PATRICIO;137 ;37,8
5204;ENRIQUE SALVADOR;137 ;48,8
5205;FAICAL;137 ;34,3
5206;HAOYU;137 ;8,8
5207;JAIRO ANTONIO;137 ;37,2
5208;JAVIER ESTEBAN;137 ;38,8
5209;JESUS BERNARDO;137 ;51,7
5210;JHONATHAN;137 ;26,1
5211;JOSE HORACIO;137 ;54,7
5212;KONSTANTINOS;137 ;39,5
5213;LONG;137 ;29,7
5214;MADALIN;137 ;28,9
5215;MATIAS DANIEL;137 ;20,8
5216;MAXIMO JOSE;137 ;44,6
5217;MICHAEL WILLIAM;137 ;60,0
5218;MOAAD;137 ;10,5
5219;MUSSA;137 ;23,8
5220;NICOLAE ADRIAN;137 ;33,6
5221;PEDRO ELIAS;137 ;46,3
5222;SALVADOR ENRIQUE;137 ;45,6
5223;STEPHEN JAMES;137 ;53,3
5224;VICENTE DOMINGO;137 ;57,4
5225;WILMAR;137 ;41,4
5226;XAQUIN;137 ;25,3
5227;ZBIGNIEW;137 ;52,4
5228;ABDELWAHAB;136 ;36,1
5229;ADRIAN ALEXANDER;136 ;15,6
5230;ALBEIRO;136 ;46,6
5231;ALBERTO EDUARDO;136 ;43,8
5232;ALEXIS JAVIER;136 ;28,1
5233;ANGEL ADRIAN;136 ;21,7
5234;ANGEL CESAR;136 ;49,7
5235;ANGEL PATRICIO;136 ;43,1
5236;CRISTIAN FLORIN;136 ;29,1
5237;DANIEL IOAN;136 ;32,6
5238;EMILIO ALBERTO;136 ;48,0
5239;EMILIO RAFAEL;136 ;46,8
5240;ERICH;136 ;49,0
5241;ESMERALDO;136 ;64,7
5242;EVER;136 ;30,6
5243;FABIAN ALEJANDRO;136 ;26,9
5244;FELIX DANIEL;136 ;36,1
5245;JADEL;136 ;4,3
5246;JAVIER EMILIO;136 ;40,1
5247;JEFERSON;136 ;27,2
5248;JORG;136 ;51,8
5249;JORGE SALVADOR;136 ;42,5
5250;JOSE HECTOR;136 ;47,3
5251;KENNY;136 ;24,5
5252;LEONARDO DANIEL;136 ;28,8
5253;MIHAI DANIEL;136 ;26,8
5254;NICHOLAS JOHN;136 ;51,5
5255;OLEXANDR;136 ;43,0
5256;RUBEN MIGUEL;136 ;29,5
5257;STEFAN ALEXANDRU;136 ;19,4
5258;VICENTE AGUSTIN;136 ;51,9
5259;ZHENG;136 ;29,2
5260;ABDELMJID;135 ;45,0
5261;ABDELMOUNIM;135 ;32,3
5262;ALBERTO GABRIEL;135 ;28,9
5263;ALONSO MANUEL;135 ;34,7
5264;CLAUDIO ALBERTO;135 ;46,0
5265;EL YAMANI;135 ;42,3
5266;FLORIANO;135 ;65,3
5267;GIGEL;135 ;43,5
5268;HENDRIK;135 ;59,8
5269;IOAN CRISTIAN;135 ;32,7
5270;IONUT MARIUS;135 ;28,5
5271;JAMES WILLIAM;135 ;53,8
5272;JIANYONG;135 ;42,1
5273;JORGE AUGUSTO;135 ;40,7
5274;JORGE GUSTAVO;135 ;43,8
5275;JOSE LUCIO;135 ;54,6
5276;JOSE VENANCIO;135 ;56,6
5277;JULIAN VICENTE;135 ;52,7
5278;JUNYI;135 ;18,1
5279;LUCAS ANTONIO;135 ;30,0
5280;LUIS HERNANDO;135 ;47,8
5281;MANUEL FERMIN;135 ;54,1
5282;MOHAMEDI;135 ;51,4
5283;MUHAMMAD ALI;135 ;13,0
5284;NAPOLEON;135 ;53,6
5285;NATXO;135 ;13,9
5286;NELSON JAVIER;135 ;33,4
5287;PASCUAL VICENTE;135 ;52,0
5288;PEDRO MARIANO;135 ;55,0
5289;PETER WILLIAM;135 ;67,8
5290;RUBEN JAVIER;135 ;31,8
5291;SASCHA;135 ;32,6
5292;SUNIL;135 ;37,6
5293;VASILE FLORIN;135 ;34,9
5294;WALDEMAR;135 ;51,2
5295;WALTER DANIEL;135 ;41,1
5296;AKHTAR;134 ;42,8
5297;ANTONIO ALEXIS;134 ;41,1
5298;ANTONIO MOISES;134 ;41,9
5299;ARMIN;134 ;37,9
5300;ARQUIMEDES;134 ;55,8
5301;BOGDAN ALEXANDRU;134 ;23,6
5302;CARLOS LORENZO;134 ;45,9
5303;CLAUDIO DANIEL;134 ;42,1
5304;DAVID CHARLES;134 ;63,0
5305;GEORG;134 ;53,9
5306;JAVIER ALFREDO;134 ;43,5
5307;JOSE VIRGILIO;134 ;52,4
5308;JUAN HILARIO;134 ;54,7
5309;JUAN MOISES;134 ;40,5
5310;MANUEL ELIAS;134 ;49,3
5311;MARIANO ANDRES;134 ;42,2
5312;MARIUS VASILE;134 ;35,0
5313;MARK ANDREW;134 ;46,7
5314;MATIAS JESUS;134 ;33,9
5315;MOUNAIM;134 ;27,7
5316;NICOLAE DANIEL;134 ;33,7
5317;OLIVER JESUS;134 ;27,7
5318;PABLO GUILLERMO;134 ;39,1
5319;PABLO JORGE;134 ;39,3
5320;PATRYK;134 ;19,5
5321;RAJINDER;134 ;40,1
5322;ROBERT ALEXANDRU;134 ;18,0
5323;SANTIAGO IGNACIO;134 ;40,9
5324;SEBASTIANO;134 ;40,6
5325;SURINDER;134 ;43,1
5326;TRIFON;134 ;54,5
5327;XOSE LOIS;134 ;51,4
5328;AGOSTINHO;133 ;51,3
5329;ANSUMANA;133 ;34,8
5330;ANTHONY ALEXANDER;133 ;16,5
5331;ANTONIO OSCAR;133 ;48,0
5332;CHRISTIAN CAMILO;133 ;24,9
5333;CRISTHIAN ANDRES;133 ;26,8
5334;DAMIAN JOSE;133 ;41,8
5335;DANIEL JAMES;133 ;28,9
5336;DIEGO RAUL;133 ;33,3
5337;EL HACHMI;133 ;46,7
5338;ENEAS;133 ;18,7
5339;FELIPE JUAN;133 ;45,3
5340;FELIX EDUARDO;133 ;44,9
5341;FERNEY;133 ;45,2
5342;GABRIEL ADRIAN;133 ;27,7
5343;GIOVANI;133 ;21,0
5344;GUALBERTO;133 ;49,3
5345;GUSTAVO GABRIEL;133 ;41,3
5346;ISRAEL JESUS;133 ;33,1
5347;JABIR;133 ;15,9
5348;JAVIER IVAN;133 ;35,1
5349;JAVIER PABLO;133 ;42,9
5350;JAVIER RICARDO;133 ;41,7
5351;JESUS GONZALO;133 ;50,3
5352;JOSE URBANO;133 ;56,2
5353;LORENZO MIGUEL;133 ;48,0
5354;MANOEL;133 ;40,3
