Orden;Nombre;Frecuencia;Edad media
5169;HADIA;133 ;19,1
5170;JANET ELIZABETH;133 ;62,9
5171;JOSEFA VICTORIA;133 ;64,5
5172;KELLY JOHANA;133 ;26,5
5173;LAURA VERONICA;133 ;37,1
5174;LUCIA ALEJANDRA;133 ;21,0
5175;MAISA;133 ;14,8
5176;MARIA CELEDONIA;133 ;59,4
5177;MARIA ISABELA;133 ;16,9
5178;MARTA DOLORES;133 ;42,0
5179;MARTA MERCEDES;133 ;42,3
5180;MARY ISABEL;133 ;43,5
5181;MAYSA;133 ;10,6
5182;MILDRED;133 ;45,3
5183;MIRIAM ESTHER;133 ;36,3
5184;MORGANA;133 ;15,0
5185;NANCY CAROLINA;133 ;34,7
5186;PURA CONCEPCION;133 ;65,7
5187;TAMARA ISABEL;133 ;32,7
5188;TEXENERY;133 ;28,0
5189;VIOLANT;133 ;31,4
5190;ZORYANA;133 ;35,5
5191;AINHOA CARMEN;132 ;16,9
5192;ALINA GABRIELA;132 ;29,5
5193;ANTONELA;132 ;26,2
5194;BIDANE;132 ;16,5
5195;CARMEN LEONOR;132 ;51,9
5196;CATHAISA;132 ;29,5
5197;DAIVA;132 ;43,1
5198;DIVINA PASTORA;132 ;62,3
5199;ELI;132 ;33,6
5200;ELVIRA ISABEL;132 ;51,3
5201;ENA;132 ;31,1
5202;GLORIA ANGELES;132 ;53,4
5203;JACQUELINE ANN;132 ;62,1
5204;KAMELIYA;132 ;39,8
5205;LAAZIZA;132 ;47,0
5206;LAURENCE;132 ;47,8
5207;LISSET;132 ;28,9
5208;MARIA BASILIA;132 ;62,6
5209;MARIOLY;132 ;35,7
5210;MARLI;132 ;46,7
5211;NIAMA;132 ;12,6
5212;NOELIA PILAR;132 ;31,6
5213;OSKIA;132 ;24,8
5214;RALUCA MARIA;132 ;22,1
5215;SHAIMA;132 ;12,5
5216;VERONICA BEATRIZ;132 ;38,2
5217;VICTORIA SOFIA;132 ;12,1
5218;XIXI;132 ;25,1
5219;YANIRA MARIA;132 ;22,0
5220;ZENOBIA;132 ;49,8
5221;ADAIA;131 ;14,5
5222;ANDREA BEATRIZ;131 ;30,2
5223;ANDREEA DANIELA;131 ;23,0
5224;ANEU;131 ;7,0
5225;ANGELA MERCEDES;131 ;47,3
5226;DARIANA;131 ;12,5
5227;ELVIRA CARMEN;131 ;52,8
5228;ENCARNACION ISABEL;131 ;51,1
5229;ESTRELLA ROCIO;131 ;30,8
5230;GLORIA LUCIA;131 ;48,4
5231;JUVENTINA;131 ;73,1
5232;KONTXI;131 ;59,6
5233;LILIAM;131 ;28,5
5234;LOURDES PILAR;131 ;43,3
5235;LUZ NELLY;131 ;51,3
5236;MANON;131 ;25,2
5237;MARIA DULCENOMBRE;131 ;52,0
5238;MONICA GABRIELA;131 ;35,1
5239;NERI;131 ;54,2
5240;SARA VALENTINA;131 ;11,9
5241;SUSANA BELEN;131 ;41,5
5242;TERESA MERCEDES;131 ;55,0
5243;ALMERINDA;130 ;67,9
5244;AMAPOLA;130 ;52,9
5245;AMELIA CARMEN;130 ;51,2
5246;ANDREA BELEN;130 ;23,0
5247;ASTERIA;130 ;67,5
5248;CARMEN ASUNCION;130 ;58,8
5249;CONCEPCION ISABEL;130 ;56,9
5250;FAMARA;130 ;17,0
5251;FRANCISCA INMACULADA;130 ;47,2
5252;FREYA;130 ;17,5
5253;GUDRUN;130 ;65,8
5254;INES PILAR;130 ;37,8
5255;JUANA ESTHER;130 ;51,2
5256;LIBORIA;130 ;71,6
5257;MARIA AQUILINA;130 ;60,0
5258;MARIA DACIL;130 ;43,9
5259;MARIA EFIGENIA;130 ;58,4
5260;MIRABELA;130 ;31,2
5261;MONICA GRACIELA;130 ;52,5
5262;OFELIA MARIA;130 ;53,5
5263;PASCALE;130 ;49,8
5264;PILAR MERCEDES;130 ;57,2
5265;REBEKA;130 ;21,6
5266;REHANA;130 ;40,9
5267;SAYOA;130 ;19,5
5268;SORAIA;130 ;26,4
5269;SVIATLANA;130 ;45,3
5270;TERESA VICTORIA;130 ;46,6
5271;VILLA;130 ;69,1
5272;YUXUAN;130 ;7,4
5273;ADAMINA;129 ;68,4
5274;ALICIA ELENA;129 ;39,6
5275;ANA ANGELA;129 ;38,2
5276;ANA CARINA;129 ;39,2
5277;ANDREA SOFIA;129 ;14,9
5278;ASIL;129 ;3,4
5279;BAUDILIA;129 ;74,4
5280;CAROLYN;129 ;46,4
5281;DANAY;129 ;31,3
5282;ELGA;129 ;29,1
5283;ERIKA ALEXANDRA;129 ;24,0
5284;FAMA;129 ;33,4
5285;IEVA;129 ;27,9
5286;IONELIA;129 ;39,6
5287;JENNY CAROLINA;129 ;33,6
5288;JUANA CRISTINA;129 ;47,6
5289;KEYRA;129 ;7,3
5290;LIJUN;129 ;42,2
5291;MARIA ADELAIDE;129 ;55,6
5292;MARIA DENISA;129 ;15,4
5293;MARIA IRINA;129 ;35,5
5294;MARIA LIBIA;129 ;63,6
5295;MARY SOL;129 ;55,4
5296;MIREN ITSASO;129 ;44,5
5297;NEREYDA;129 ;39,3
5298;NICOLE ALEXANDRA;129 ;14,5
5299;ROSA ESMERALDA;129 ;45,6
5300;ROXANA MIHAELA;129 ;27,5
5301;SARA GABRIELA;129 ;15,5
5302;SHAMARA;129 ;11,5
5303;SILVIA ROSA;129 ;50,6
5304;VIRGINIA ISABEL;129 ;41,4
5305;WASIMA;129 ;14,7
5306;ZOILA MARIA;129 ;50,2
5307;AMARILIS;128 ;43,3
5308;ANA ASCENSION;128 ;51,3
5309;ANA CATARINA;128 ;26,3
5310;AURKENE;128 ;34,5
5311;CARMEN ALEJANDRA;128 ;32,6
5312;CHAHIDA;128 ;27,4
5313;CHRISTINE MARY;128 ;66,3
5314;CLAUDIA INES;128 ;38,8
5315;DELIA ROSA;128 ;54,4
5316;DIANA BEATRIZ;128 ;35,2
5317;ELENA LILIANA;128 ;40,4
5318;ELENA ROSA;128 ;51,8
5319;GABRIELA ELENA;128 ;32,7
5320;GLORIA JESUS;128 ;54,1
5321;JOSEFA ELENA;128 ;59,1
5322;LIJUAN;128 ;42,9
5323;MADELIN;128 ;32,9
5324;MARIA CONCHA;128 ;63,1
5325;MARIA ESPERANÇA;128 ;46,5
5326;MARTHA INES;128 ;51,8
5327;NATALIA ELENA;128 ;24,6
5328;NOEMIA;128 ;46,0
5329;NOREEN;128 ;37,2
5330;OLGA CECILIA;128 ;51,2
5331;RALUCA ELENA;128 ;27,5
5332;SONIA ROCIO;128 ;39,1
5333;THANIA;128 ;23,7
5334;VANESSA ALEXANDRA;128 ;26,5
5335;ZULEYMA;128 ;15,5
5336;AIZA;127 ;11,5
5337;ALEJANDRA PATRICIA;127 ;32,8
5338;ANA ESTRELLA;127 ;41,7
5339;ANA MARIA JESUS;127 ;65,0
5340;ANTA;127 ;28,5
5341;AZUCENA MARIA;127 ;44,0
5342;CAROLE ANN;127 ;69,8
5343;COSMINA;127 ;31,5
5344;CRISTINA MARGARITA;127 ;41,5
5345;DAYANNA;127 ;12,8
5346;DONATELLA;127 ;44,5
5347;GERDA;127 ;62,5
5348;ISADORA;127 ;25,9
5349;JUANA RAMONA;127 ;61,4
5350;JULIA ANTONIA;127 ;56,5
5351;KIRAN;127 ;26,7
5352;LISBET;127 ;31,6
5353;MAIDA;127 ;40,1
5354;MARIA MADALENA;127 ;47,4
5355;MARIA ZOILA;127 ;52,6
5356;MIAO;127 ;29,2
5357;MILAGROS PILAR;127 ;49,1
5358;OLESEA;127 ;33,1
5359;ONESIMA;127 ;76,6
5360;ROLINDES;127 ;75,1
5361;ROSA GEMA;127 ;45,5
5362;RUZANNA;127 ;44,5
5363;SARITA;127 ;36,7
5364;SOFIA CAROLINA;127 ;22,6
5365;SOFIA CRISTINA;127 ;23,5
5366;TANIA ELIZABETH;127 ;35,5
5367;XINYAN;127 ;11,0
5368;XINYUE;127 ;13,0
5369;XIUYING;127 ;49,0
5370;YASMINA MARIA;127 ;27,8
5371;ALEJANDRA BEATRIZ;126 ;36,4
5372;ANA SARA;126 ;34,2
5373;ANA SUSANA;126 ;47,7
5374;ANDREA SOLEDAD;126 ;30,9
5375;AWATIF;126 ;25,6
5376;BIANCA ANDREEA;126 ;13,6
5377;BRIDGET;126 ;39,0
5378;CARMEN MATILDE;126 ;52,1
5379;CHUNMEI;126 ;46,5
5380;CORINNA;126 ;37,8
5381;EMMANUELLE;126 ;38,2
5382;GENEVIEVE;126 ;58,1
5383;HUMBELINA;126 ;66,7
5384;KARINA MARIA;126 ;23,8
5385;KATIUSKA;126 ;38,4
5386;KATSIARYNA;126 ;32,1
5387;LORENA ROCIO;126 ;32,4
5388;MADALENA;126 ;46,1
5389;MANJIT;126 ;41,2
5390;MARIA ANGELINES;126 ;61,3
5391;MARLY;126 ;43,7
5392;MEL;126 ;7,2
5393;MIHAELA ALINA;126 ;33,8
5394;NAYARA MARIA;126 ;13,8
5395;NICOLLE;126 ;13,9
5396;NURIA CRISTINA;126 ;38,3
5397;SALUA;126 ;25,7
5398;SAMAY;126 ;8,3
5399;TATIANA ELIZABETH;126 ;29,0
5400;UMBELINA;126 ;71,7
5401;YACINE;126 ;29,8
5402;YAIRA;126 ;10,9
5403;YURIMA;126 ;18,5
5404;AINITZE;125 ;22,6
5405;ALEXANDRA MIHAELA;125 ;19,2
5406;ALICIA MARGARITA;125 ;48,6
5407;ANA JUDITH;125 ;43,0
5408;ANA PALOMA;125 ;43,1
5409;ANDREA NICOLE;125 ;16,0
5410;ANISIA;125 ;57,1
5411;ANNELIESE;125 ;65,8
5412;ANNIKA;125 ;31,1
5413;BLANCA PATRICIA;125 ;39,7
5414;CAROL ANNE;125 ;62,4
5415;CRISTINA ROSARIO;125 ;38,9
5416;DONNA;125 ;40,2
5417;ERIKA CARMEN;125 ;30,0
5418;FRANCISCA MANUELA;125 ;62,4
5419;GEMMA ISABEL;125 ;41,2
5420;GRACIELA NOEMI;125 ;53,4
5421;ISABEL MILAGROS;125 ;53,1
5422;JOANNA MARIA;125 ;36,7
5423;JUANA GLORIA;125 ;57,6
5424;JUANA INES;125 ;54,3
5425;LAETITIA;125 ;35,5
5426;LAURA ALEXANDRA;125 ;25,0
5427;LISA MARIA;125 ;30,9
5428;LISET;125 ;29,1
5429;MARIA CRESCENCIA;125 ;61,8
5430;MARIA FELICITA;125 ;67,2
5431;MARIA NICOLETA;125 ;28,2
5432;MARIA RIANSARES;125 ;55,4
5433;MARIA ZULIMA;125 ;58,7
5434;MARISABEL;125 ;37,9
5435;NARIMAN;125 ;13,8
5436;NDEYE FATOU;125 ;26,5
5437;OMNIA;125 ;9,1
5438;PILAR ROCIO;125 ;41,1
5439;SAVINA;125 ;27,1
5440;SILVIA MARGARITA;125 ;46,9
5441;SILVIA MERCEDES;125 ;43,3
5442;TREMEDAL;125 ;70,9
5443;WASSILA;125 ;22,5
5444;YE;125 ;27,9
5445;YOHARA;125 ;9,9
5446;YOLANDA BEATRIZ;125 ;48,4
5447;ALVARA;124 ;70,3
5448;ANA VALENTINA;124 ;21,0
5449;ANGELA BEATRIZ;124 ;39,4
5450;ARACELLY;124 ;50,8
5451;DARIYA;124 ;40,0
5452;FAINA;124 ;32,0
5453;FRANCISCA CONCEPCION;124 ;63,3
5454;HAJIBA;124 ;37,5
5455;HERLINDA;124 ;54,9
5456;INARA;124 ;14,6
5457;INVENCION;124 ;75,0
5458;ISKRA;124 ;40,9
5459;IVELISSE;124 ;41,7
5460;LINDA ANN;124 ;64,0
5461;MARIA ELVIA;124 ;55,0
5462;MARIA ISABELLA;124 ;16,8
5463;MARIA JULITA;124 ;61,5
5464;MARILOU;124 ;45,4
5465;MARTA IRENE;124 ;43,9
5466;MERCEDES ANGELES;124 ;54,5
5467;NICOLE ANDREA;124 ;17,5
5468;NYDIA;124 ;31,8
5469;PAOLA ELIZABETH;124 ;30,2
5470;PAULA GABRIELA;124 ;25,9
5471;PRECIOUS;124 ;24,1
5472;ROSA YOLANDA;124 ;53,5
5473;TANIA CARMEN;124 ;27,4
5474;TERESA MARGARITA;124 ;58,5
5475;TUDORA;124 ;54,9
5476;YANIRA CARMEN;124 ;26,9
5477;YUNA;124 ;8,5
5478;ALBA PATRICIA;123 ;33,0
5479;ALISHA;123 ;9,1
5480;AMIE;123 ;30,9
5481;ANNI;123 ;26,7
5482;ANYELINA;123 ;16,2
5483;APARECIDA;123 ;51,1
5484;ARABELA;123 ;35,0
5485;AYAT;123 ;11,1
5486;CARMEN PINO;123 ;47,2
5487;CARMEN RAMONA;123 ;52,6
5488;CARMEN REMEDIOS;123 ;53,1
5489;DAVINIA CARMEN;123 ;30,5
5490;DONKA;123 ;49,4
5491;ERIKA ANDREA;123 ;24,7
5492;GAELLE;123 ;25,4
5493;GERMELINA;123 ;71,8
5494;GLORIA ALICIA;123 ;52,0
5495;ILIYANA;123 ;36,4
5496;JIANLI;123 ;42,9
5497;JOSEFA MILAGROS;123 ;63,0
5498;JOSEFA NIEVES;123 ;63,0
5499;LIHONG;123 ;41,8
5500;MARIA BARCA;123 ;51,5
5501;MARIA CARMEN ISABEL;123 ;65,7
5502;MARIA MERITXELL;123 ;46,7
5503;MIHAELA DANIELA;123 ;33,5
5504;NAIKE;123 ;23,0
5505;NATASA;123 ;41,3
5506;OLGA TERESA;123 ;51,5
5507;PIETAT;123 ;69,0
5508;RAJWINDER;123 ;34,3
5509;ROSA CONCEPCION;123 ;58,2
5510;SUA;123 ;8,2
5511;TIMEA;123 ;31,3
5512;VICTORIA VALENTINA;123 ;11,9
5513;XIUMEI;123 ;46,8
5514;ADRIANA GABRIELA;122 ;30,4
5515;ANA BEL;122 ;36,9
5516;ANA ESTEFANIA;122 ;32,0
5517;ANA LIA;122 ;40,1
5518;ANTONIA INMACULADA;122 ;49,2
5519;ARSELINA;122 ;74,0
5520;CARMEN AMALIA;122 ;48,5
5521;EVA MERCEDES;122 ;41,8
5522;FATIMA ISABEL;122 ;37,0
5523;FENG;122 ;35,9
5524;ISABEL MARINA;122 ;44,4
5525;IULIA MARIA;122 ;20,4
5526;JULIETH;122 ;26,1
5527;KARINA ALEXANDRA;122 ;30,0
5528;LETITIA;122 ;49,6
5529;LIRIOS;122 ;32,1
5530;MARIA BIANCA;122 ;20,1
5531;MONIA;122 ;31,6
5532;NICOLE ALEJANDRA;122 ;16,2
5533;OLGA ROSA;122 ;57,3
5534;RAMIA;122 ;18,7
5535;ROMAISAE;122 ;6,7
5536;SENDA;122 ;14,4
5537;SONIA ELENA;122 ;40,7
5538;YEVHENIYA;122 ;49,6
5539;YIXUAN;122 ;10,8
5540;ZIHARA;122 ;14,4
5541;ADELFA;121 ;61,9
5542;ALICIA MERCEDES;121 ;48,4
5543;ANA PURIFICACION;121 ;50,7
5544;ANCA ELENA;121 ;31,6
5545;ANTONIA ELENA;121 ;44,6
5546;BEGOÑA PILAR;121 ;44,3
5547;CHOUMICHA;121 ;43,9
5548;DENITSA;121 ;26,7
5549;EKATERINE;121 ;39,4
5550;ENCARNACION PILAR;121 ;55,5
5551;ERIKA PAOLA;121 ;30,9
5552;ESTHER JULIA;121 ;55,5
5553;ISABEL BELEN;121 ;40,3
5554;LEONIDAS;121 ;55,8
5555;LUCIA INES;121 ;31,9
5556;LUZ HELENA;121 ;47,4
5557;MADELINE;121 ;33,3
5558;MANUELA ANTONIA;121 ;62,5
5559;MARIA ARMINDA;121 ;57,5
5560;MARIA HAYDEE;121 ;54,2
5561;MARIA ROSALINA;121 ;61,4
5562;MARIANELLA;121 ;40,7
5563;MARITES;121 ;42,8
5564;PAULA VALENTINA;121 ;13,3
5565;SISI;121 ;25,5
5566;AMELIA ISABEL;120 ;49,8
5567;ANA SANDRA;120 ;39,5
5568;ANDREA ELENA;120 ;23,1
5569;ANDREA LORENA;120 ;31,7
5570;ANDREEA ROXANA;120 ;25,7
5571;ARMENIA;120 ;67,5
5572;CARMEN SARA;120 ;46,2
5573;CARMEN TRINIDAD;120 ;53,2
5574;CHUNYAN;120 ;39,1
5575;CLAUDIA VICTORIA;120 ;23,9
5576;DIANA ROCIO;120 ;35,6
5577;ERMINIA;120 ;51,7
5578;FRANCISCA ESTHER;120 ;48,5
5579;FRANCISCA LOURDES;120 ;47,4
5580;FRANZISKA;120 ;39,5
5581;ISORA;120 ;22,4
5582;IZABELLA;120 ;28,5
5583;JEANNINE;120 ;61,7
5584;JIN;120 ;31,7
5585;JOSEFA EMILIA;120 ;66,1
5586;JOSEFINA CARMEN;120 ;60,1
5587;JUANA BAUTISTA;120 ;57,6
5588;JULIA DOLORES;120 ;57,8
5589;KAREN PATRICIA;120 ;34,7
5590;KINGA;120 ;29,6
5591;LEIZE;120 ;5,4
5592;LELA;120 ;42,2
5593;LUCIANA MARIA;120 ;40,4
5594;LUISANA;120 ;24,1
5595;MANUELA ROSARIO;120 ;56,7
5596;MARIA HIGINIA;120 ;60,5
5597;MARIA MAXIMINA;120 ;63,6
5598;MARIA PRIMITIVA;120 ;62,8
5599;MARIA SALUT;120 ;47,4
5600;MARTA ALEJANDRA;120 ;31,8
5601;MERCEDES ROSARIO;120 ;53,3
5602;MILENE;120 ;21,8
5603;NAYARA CARMEN;120 ;14,1
5604;NILSA;120 ;44,1
5605;OLGA MERCEDES;120 ;52,6
5606;ORIA;120 ;32,5
5607;PALOMA CARMEN;120 ;37,6
5608;PATRYCJA;120 ;25,5
5609;PAULA CAROLINA;120 ;26,7
5610;PILAR ROSA;120 ;58,6
5611;ROSA MANUELA;120 ;55,1
5612;SABIHA;120 ;35,4
5613;SAVETA;120 ;48,1
5614;TRINIDAD CARMEN;120 ;55,3
5615;TURIA;120 ;46,0
5616;YINA;120 ;15,8
5617;ZAINA;120 ;29,1
5618;ALYSON;119 ;8,0
5619;ANA ALEXANDRA;119 ;29,8
5620;AURELIE;119 ;33,3
5621;AYALA;119 ;12,0
5622;BELA;119 ;20,3
5623;BETANIA;119 ;28,8
5624;BLANCA LUCIA;119 ;42,8
5625;CARMEN MARTA;119 ;45,4
5626;CARMEN MONTSERRAT;119 ;52,5
5627;CORAZON;119 ;57,9
5628;DANA MARIA;119 ;26,6
5629;DIANA ROSA;119 ;37,6
5630;ELENA LAURA;119 ;36,2
5631;ELSA BEATRIZ;119 ;52,8
5632;EVA BEATRIZ;119 ;42,7
5633;FLOR ALBA;119 ;53,5
5634;FLOR MARINA;119 ;54,2
5635;GABRIELA ANDREA;119 ;33,3
5636;HORTENCIA;119 ;53,7
5637;JUGATX;119 ;22,4
5638;LILIA MARIA;119 ;48,6
5639;LUZ PIEDAD;119 ;46,7
5640;MADALINA ELENA;119 ;25,5
5641;MARGARITA ELENA;119 ;56,1
5642;MARGARITA TERESA;119 ;57,7
5643;MARIA AGRIPINA;119 ;62,9
5644;MARIA EMPAR;119 ;52,0
5645;MARIA JANETH;119 ;45,0
5646;MARIA MARLENY;119 ;54,3
5647;MARIA SAN PEDRO;119 ;67,3
5648;MERYEME;119 ;30,0
5649;MONIKA MARIA;119 ;47,0
5650;NANCY CARMEN;119 ;48,2
5651;PAOLA CARMEN;119 ;22,4
5652;SILVIA LILIANA;119 ;48,5
5653;SUMAIRA;119 ;32,7
5654;TEBA;119 ;30,8
5655;WEILI;119 ;37,7
5656;WIAME;119 ;11,1
5657;XIN YI;119 ;8,9
5658;YAMIRA;119 ;20,3
5659;YUNAIDA;119 ;21,0
5660;ZOIA;119 ;51,4
5661;AILYN;118 ;17,8
5662;AISSA;118 ;15,7
5663;ALEJANDRA CAROLINA;118 ;27,3
5664;ALEXANDRA DANIELA;118 ;21,9
5665;ANGIE CAROLINA;118 ;21,3
5666;ANKA;118 ;47,4
5667;BEATRIZ ANA;118 ;43,8
5668;BETSAIDA;118 ;26,8
5669;CHARIFA;118 ;36,8
5670;DIANA VANESSA;118 ;29,9
5671;DULCINA;118 ;71,9
5672;FANGFANG;118 ;30,7
5673;FRANCISCA EUGENIA;118 ;55,8
5674;FRANCISCA LUCIA;118 ;53,3
5675;IOANA ANDREEA;118 ;25,0
5676;JIANYING;118 ;42,9
5677;KATARZYNA ANNA;118 ;36,7
5678;KELLY JOHANNA;118 ;28,4
5679;KRISTIN;118 ;36,3
5680;KULWINDER;118 ;40,0
5681;LADY JOHANNA;118 ;32,0
5682;LILIBETH;118 ;37,2
5683;LUZ ANDREA;118 ;33,0
5684;MARCA;118 ;68,3
5685;MARGARET ROSE;118 ;71,7
5686;MARIA BERNARDINA;118 ;58,6
5687;MARIA LILIAN;118 ;48,3
5688;MARIA YESSICA;118 ;36,0
5689;MARIANA CRISTINA;118 ;35,7
5690;MARISEL;118 ;45,3
5691;NATALJA;118 ;41,5
5692;PALOMA PILAR;118 ;42,1
5693;QUERUBINA;118 ;61,8
5694;RONGRONG;118 ;29,0
5695;ROSANA MARIA;118 ;35,6
5696;ALANIS;117 ;11,3
5697;ALEXANDRA ISABEL;117 ;32,5
5698;ANA CARLA;117 ;29,9
5699;ANAIS MARIA;117 ;9,8
5700;ANDREEA NICOLETA;117 ;22,2
5701;ANTOINETTE;117 ;56,3
5702;AUSENCIA;117 ;74,1
5703;BLANCA CARMEN;117 ;35,3
5704;CARMEN MAGDALENA;117 ;52,6
5705;CHAHIRA;117 ;29,9
5706;CONCEPCION DOLORES;117 ;58,8
5707;DANIELA SOFIA;117 ;13,7
5708;DONINA;117 ;76,9
5709;EDYTA;117 ;38,6
5710;EL HASSANIA;117 ;40,5
5711;EVGENIIA;117 ;34,5
5712;GRAZYNA;117 ;52,7
5713;GULNARA;117 ;46,7
5714;ISABEL ENCARNACION;117 ;57,9
5715;JACQUELINE ELIZABETH;117 ;43,7
5716;JEANINE;117 ;52,9
5717;JULIJA;117 ;34,5
5718;KATERIN;117 ;27,5
5719;LAMIS;117 ;9,9
5720;LUISA DOLORES;117 ;57,1
5721;MANUELA ROSA;117 ;59,9
5722;MARIA JUNQUERA;117 ;59,7
5723;MARIA YESENIA;117 ;32,5
5724;MERCEDES ELENA;117 ;55,0
5725;MIREN IOSUNE;117 ;47,9
5726;MORENA;117 ;29,0
5727;NASIMA;117 ;21,0
5728;NOEMA;117 ;36,1
5729;RINA;117 ;44,6
5730;SILVIA MONICA;117 ;48,2
5731;SILVIA VERONICA;117 ;37,0
5732;SOBIA;117 ;32,6
5733;TERESA ANTONIA;117 ;63,1
5734;TERESA CONCEPCION;117 ;58,5
5735;VIRGINIA PILAR;117 ;39,9
5736;ZAYDA;117 ;26,0
5737;ZHEN;117 ;35,3
5738;ZLATA;117 ;17,1
5739;ALEXANDRA GEORGIANA;116 ;20,6
5740;ALICIA TERESA;116 ;47,9
5741;ANA ANDREA;116 ;33,4
5742;ANDREA DANIELA;116 ;19,6
5743;ANN ELIZABETH;116 ;65,8
5744;ANNEMARIE;116 ;57,9
5745;ARACELI CARMEN;116 ;46,0
5746;BERNARDITA;116 ;56,9
5747;CARMEN LETICIA;116 ;37,9
5748;CHANEL;116 ;7,9
5749;DAINA;116 ;16,9
5750;ELVA MARIA;116 ;46,6
5751;ENIKO;116 ;39,5
5752;ENRIQUETA MARIA;116 ;56,5
5753;ESMERALDA MARIA;116 ;33,3
5754;GISSELA;116 ;14,7
5755;ISABEL YOLANDA;116 ;47,3
5756;JACINTA MARIA;116 ;54,9
5757;JENNIFER CAROLINA;116 ;25,2
5758;JOSEFA ESTHER;116 ;58,1
5759;JUANA CONCEPCION;116 ;61,7
5760;KAREN TATIANA;116 ;21,3
5761;LORENA PILAR;116 ;34,3
5762;MANUELA TERESA;116 ;61,2
5763;MARIA CONSTANTINA;116 ;62,8
5764;MESSAOUDA;116 ;50,8
5765;MONICA TERESA;116 ;43,1
5766;NELIDA MARIA;116 ;49,3
5767;OLGA ELENA;116 ;51,8
5768;RADOSTINA;116 ;32,2
5769;ROMA;116 ;23,1
5770;ROSARIA;116 ;51,5
5771;SALLY ANN;116 ;57,0
5772;SHEILA CARMEN;116 ;18,3
5773;STOYANKA;116 ;50,0
5774;VENERA;116 ;52,4
5775;VIVIANA ELIZABETH;116 ;34,3
5776;VIVIANA MARIA;116 ;38,7
5777;YUYING;116 ;43,1
5778;AIRA;115 ;13,3
5779;ALCAZAR;115 ;63,1
5780;ALEJANDRA PILAR;115 ;30,2
5781;ANASTACIA;115 ;40,1
5782;ANGELA ROSARIO;115 ;47,0
5783;CHERIFA;115 ;46,8
5784;CORTES;115 ;44,6
5785;EDIT;115 ;40,6
5786;ELHAM;115 ;28,4
5787;ELISE;115 ;26,9
5788;EMMA JANE;115 ;37,5
5789;ESCLAVITUD;115 ;74,4
5790;FATEMA;115 ;34,4
5791;GABI;115 ;40,7
5792;HERIBERTA;115 ;69,1
5793;ILIA;115 ;20,2
5794;ISABEL INMACULADA;115 ;44,2
5795;JOSELYN;115 ;29,0
5796;JUANA LUCIA;115 ;55,7
5797;KARMEN;115 ;41,8
5798;LIZ PAOLA;115 ;26,3
5799;LOLA MARIA;115 ;15,8
5800;LUCIA BEATRIZ;115 ;30,2
5801;LUISA ESTHER;115 ;51,3
5802;LUZ VICTORIA;115 ;45,3
5803;MARIA CORALIA;115 ;55,9
5804;MARIA EDILMA;115 ;59,2
5805;MARIA GUMERSINDA;115 ;63,6
5806;MARIA LOREDANA;115 ;30,9
5807;MARIA SUCESO;115 ;66,3
5808;MARIA UJUE;115 ;49,2
5809;MARIE HELENE;115 ;52,4
5810;MARTA MARGARITA;115 ;47,3
5811;MATHILDE;115 ;29,0
5812;MEIYING;115 ;47,5
5813;MIREN EUKENE;115 ;47,1
5814;NATALIA BEATRIZ;115 ;32,4
5815;PATRICIA VICTORIA;115 ;35,2
5816;QUEEN;115 ;33,4
5817;ROMY;115 ;33,4
5818;RUBINA;115 ;40,7
5819;SANDRINA;115 ;38,5
5820;SMAHANE;115 ;29,0
5821;SORALLA;115 ;28,5
5822;VANESA CARMEN;115 ;32,9
5823;XIAOYU;115 ;32,2
5824;YLENIA MARIA;115 ;21,7
5825;ADMIRACION;114 ;68,0
5826;ANA BARBARA;114 ;37,5
5827;ANA GRACIELA;114 ;46,4
5828;ANALIA VERONICA;114 ;41,6
5829;CARMEN OLIVA;114 ;42,3
5830;DANIELA PATRICIA;114 ;24,3
5831;DIANA CARMEN;114 ;33,3
5832;EGLE;114 ;34,2
5833;ELIA ISABEL;114 ;44,6
5834;ERIKA VANESSA;114 ;27,8
5835;FERDAUS;114 ;7,9
5836;IONELA MARIA;114 ;28,0
5837;ISABEL JUANA;114 ;61,3
5838;JANNETH;114 ;39,7
5839;JOSETTE;114 ;71,1
5840;JUANA ELENA;114 ;53,9
5841;JUDITH ANN;114 ;67,4
5842;JULIA INES;114 ;46,7
5843;KADIDIATOU;114 ;20,4
5844;KRISZTINA;114 ;36,4
5845;LUCIA INMACULADA;114 ;34,1
5846;MARGARET ANNE;114 ;67,5
5847;MARIA KARINA;114 ;38,3
5848;MIA VALENTINA;114 ;3,7
5849;PATRICIA ANA;114 ;38,2
5850;PATRICIA VERONICA;114 ;40,9
5851;ROSARIO MERCEDES;114 ;57,2
5852;TIRSA;114 ;47,6
5853;TSVETANKA;114 ;49,9
5854;UBALDA;114 ;76,2
5855;UZURI;114 ;21,1
5856;XIAOXIA;114 ;37,2
5857;ZLATKA;114 ;43,4
5858;ALEXANDRA ROCIO;113 ;40,8
5859;ALFONSA MARIA;113 ;52,9
5860;ALICIA VICTORIA;113 ;43,7
5861;ALINA NICOLETA;113 ;30,9
5862;BIBIANA MARIA;113 ;40,2
5863;BILYANA;113 ;31,7
5864;BLANCA BEATRIZ;113 ;44,4
5865;CHOROUK;113 ;10,9
5866;DENISA ELENA;113 ;16,4
5867;FARA;113 ;32,4
5868;FATME;113 ;43,0
5869;LAYAN;113 ;3,6
5870;LIMEI;113 ;42,4
5871;MARIA DEMELSA;113 ;36,5
