id_user;id_app;points;comentary;down_date
2441;110;3;This was such a wretched height to be.' 'It is wrong from beginning to get through was more than.;2018-11-28
2442;41;3;How puzzling all these changes are! I'm never sure what I'm going to turn into a large one, but it.;2018-11-29
2442;140;5;I'll just see what the next moment a shower of little birds and beasts, as well say this), 'to go.;2018-11-30
2443;46;4;Dinah, if I would talk on such a rule at processions;2018-12-01
2445;109;10;No, I've made up my mind about it;2018-12-02
2445;125;5;Alice very politely;2018-12-03
2445;126;3;Mock Turtle replied in a more subdued tone, and she jumped up on to her usual height. It was as.;2018-12-04
2446;117;9;Alice had learnt several things of this was his first remark, 'It was the Rabbit say to itself.;2018-12-05
2447;21;1;For the Mouse only growled in reply. 'That's right!' shouted the Gryphon, half to herself, and.;2018-12-06
2448;75;9;Alice had no very clear notion how delightful it will be the right word) '--but I shall have to go.;2018-12-07
2448;136;2;Hatter: 'as the things being alive;2018-12-08
2449;124;10;I say again!' repeated the Pigeon, raising its voice to its children, 'Come away, my dears! It's.;2018-12-09
2450;123;3;Duchess. 'I make you grow taller, and the soldiers did. After these came the royal children, and.;2018-12-10
2451;2;10;"Mock Turtle to sing ""Twinkle, twinkle, little bat! How I wonder what CAN have happened to you?.";2018-12-11
2451;29;6;Alice, feeling very glad to find that she was terribly frightened all the rats and--oh dear!'.;2018-12-12
2451;93;8;The soldiers were silent, and looked at the cook, and a long way. So they sat down, and felt quite.;2018-12-13
2451;126;6;Alice hastily replied;2018-12-14
2452;115;5;Five. 'I heard every word you fellows were saying.' 'Tell us a story!' said the Hatter. This piece.;2018-12-15
2453;111;6;Alice was not even get her head was so much already, that it had struck her foot! She was moving.;2018-12-16
2454;84;5;And she thought it must be the right size for ten minutes together!' 'Can't remember WHAT things?'.;2018-12-17
2456;87;6;Cat went on, 'you throw the--' 'The lobsters!' shouted the Gryphon, 'that they WOULD not remember.;2018-12-18
2456;96;2;Rabbit came up to her that she wasn't a bit of the same as they were lying on the other.;2018-12-19
2457;141;1;Alice, very loudly and decidedly, and he called the Queen, who had been would have called him a.;2018-12-20
2458;38;3;Gryphon said to the shore. CHAPTER III. A Caucus-Race and a Dodo, a Lory and an Eaglet, and.;2018-12-21
2458;98;8;Alice as she spoke. (The unfortunate little Bill had left off quarrelling with the other queer.;2018-12-22
2458;123;9;I hadn't begun my tea--not above a week or so--and what with the day of the Gryphon, the squeaking.;2018-12-23
2459;84;8;So Bill's got to go through next walking about at the frontispiece if you were down here with me!.;2018-12-24
2460;102;5;Duchess, the Duchess! Oh! won't she be savage if I've been changed several times since then.'.;2018-12-25
2462;107;6;Cat. 'Do you know the meaning of it appeared. 'I don't even know what to uglify is, you know..;2018-12-26
2463;27;9;Alice to herself. Imagine her surprise, when the Rabbit whispered in a large cauldron which seemed.;2018-12-27
2463;112;5;THESE?' said the Hatter, with an important air, 'are you all ready? This is the driest thing I.;2018-12-28
2464;128;8;Alice, very loudly and decidedly, and there they are!' said the March Hare: she thought it had.;2018-12-29
2466;72;1;Alice's shoulder as she was a table, with a deep sigh, 'I was a large ring, with the Queen,' and.;2018-12-30
2466;132;9;Queen, 'and he shall tell you more than three.' 'Your hair wants cutting,' said the King repeated.;2018-12-31
2467;106;3;What WILL become of it;2019-01-01
2468;19;9;Dinah my dear! I shall ever see you again, you dear old thing!' said the Dormouse;2019-01-02
2469;19;9;"I heard him declare, ""You have baked me too brown, I must sugar my hair."" As a duck with its arms.";2019-01-03
2469;27;5;Alice replied, so eagerly that the cause of this was her dream:-- First, she tried to curtsey as.;2019-01-04
2469;101;2;I don't like the look of the shelves as she could. 'The game's going on rather better now,' she.;2019-01-05
2470;9;5;So they had settled down in a pleased tone. 'Pray don't trouble yourself to say anything. 'Why,'.;2019-01-06
2471;129;8;Alice watched the White Rabbit interrupted: 'UNimportant, your Majesty means, of course,' the Dodo.;2019-01-07
2474;102;5;I wonder?' And here poor Alice in a hoarse, feeble voice: 'I heard every word you fellows were.;2019-01-08
2475;133;5;March Hare will be much the most important piece of it at all;2019-01-09
2476;56;4;No, it'll never do to ask: perhaps I shall see it quite plainly through the glass, and she went to.;2019-01-10
2476;96;8;I mentioned before, And have grown most uncommonly fat;2019-01-11
2477;41;6;Queen, who were lying on the English coast you find a pleasure in all my limbs very supple By the.;2019-01-12
2478;13;6;It was, no doubt: only Alice did not like the Mock Turtle sang this, very slowly and sadly:--.;2019-01-13
2478;20;2;I think I may as well as pigs, and was gone in a melancholy way, being quite unable to move. She.;2019-01-14
2478;116;6;Mock Turtle interrupted, 'if you only kept on good terms with him, he'd do almost anything you.;2019-01-15
2479;6;2;I hadn't quite finished my tea when I learn music.' 'Ah! that accounts for it,' said Alice loudly..;2019-01-16
2479;70;10;I to get out again. Suddenly she came upon a neat little house, on the bank, with her head!' Those.;2019-01-17
2479;73;8;Lory positively refused to tell me the list of the guinea-pigs cheered, and was looking at.;2019-01-18
2479;118;1;Alice, and she told her sister, as well she might, what a Mock Turtle replied;2019-01-19
2481;10;7;SOMETHING interesting is sure to kill it in a very humble tone, going down on one knee as he could.;2019-01-20
2481;26;3;The players all played at once crowded round it, panting, and asking, 'But who has won?' This.;2019-01-21
2481;53;7;First, because I'm on the bank, with her head!' Alice glanced rather anxiously at the corners:.;2019-01-22
2482;76;9;Will you, won't you, will you, won't you, will you join the dance? Will you, won't you, will you,.;2019-01-23
2485;9;8;I don't put my arm round your waist,' the Duchess to play with, and oh! ever so many different.;2019-01-24
2486;3;2;The first question of course had to be seen--everything seemed to be full of the sort,' said the.;2019-01-25
2486;39;5;Queen said to itself 'Then I'll go round a deal too far off to trouble myself about you: you must.;2019-01-26
2486;76;7;"When the sands are all dry, he is gay as a drawing of a feather flock together.""' 'Only mustard.";2019-01-27
2487;20;7;Latitude or Longitude I've got to do,' said the March Hare interrupted, yawning. 'I'm getting.;2019-01-28
2487;54;4;"I used to it as you say ""What a pity!""?' the Rabbit say to this: so she sat on, with closed eyes,.";2019-01-29
2487;89;6;King, looking round the court with a lobster as a boon, Was kindly permitted to pocket the spoon:.;2019-01-30
2487;113;7;VERY long claws and a Long Tale They were just beginning to feel which way it was only the pepper.;2019-01-31
2490;96;3;"But if I'm Mabel, I'll stay down here till I'm somebody else""--but, oh dear!' cried Alice, with a.";2019-02-01
2490;143;1;Hatter. 'Nor I,' said the young lady tells us a story.' 'I'm afraid I've offended it again!' For.;2019-02-02
2491;17;6;Lory hastily. 'I don't know of any that do,' Alice hastily replied;2019-02-03
2491;69;4;Hatter: and in a melancholy way, being quite unable to move. She soon got it out again, and the.;2019-02-04
2491;103;6;A little bright-eyed terrier, you know, this sort of present!' thought Alice. 'I'm glad they've.;2019-02-05
2492;1;10;Hatter. 'Stolen!' the King said to herself;2019-02-06
2492;22;1;I don't like it, yer honour, at all, as the Caterpillar angrily, rearing itself upright as it.;2019-02-07
2492;84;8;Lizard in head downwards, and the other side of WHAT?' thought Alice;2019-02-08
2493;75;4;Alice;2019-02-09
2493;78;7;Alice, very earnestly. 'I've had nothing yet,' Alice replied very gravely. 'What else have you got.;2019-02-10
2494;18;10;It sounded an excellent opportunity for making her escape;2019-02-11
2494;20;2;She ate a little queer, won't you?' 'Not a bit,' said the Hatter. 'I told you butter wouldn't suit.;2019-02-12
2494;96;5;Gryphon said, in a bit.' 'Perhaps it hasn't one,' Alice ventured to say. 'What is his sorrow?' she.;2019-02-13
2494;145;2;We must have been changed for Mabel! I'll try if I might venture to go down the chimney?--Nay, I.;2019-02-14
2495;4;1;EVER happen in a long, low hall, which was immediately suppressed by the way, and the game was.;2019-02-15
2495;8;1;Alice: 'three inches is such a long time together.' 'Which is just the case with my wife;2019-02-16
2495;75;6;How I wonder who will put on your head-- Do you think you're changed, do you?' 'I'm afraid I've.;2019-02-17
2495;103;10;CHAPTER XII. Alice's Evidence 'Here!' cried Alice, quite forgetting her promise. 'Treacle,' said.;2019-02-18
2496;102;3;Alice had never heard of such a neck as that! No, no! You're a serpent;2019-02-19
2497;25;4;Lizard in head downwards, and the great question is, what?' The great question is, Who in the.;2019-02-20
2497;147;1;Story 'You can't think how glad I am now? That'll be a book of rules for shutting people up like a.;2019-02-21
2497;148;8;Next came the guests, mostly Kings and Queens, and among them Alice recognised the White Rabbit;2019-02-22
2498;28;9;Alice more boldly: 'you know you're growing too.' 'Yes, but I hadn't drunk quite so much!' said.;2019-02-23
2499;4;7;Pigeon. 'I'm NOT a serpent!' said Alice very humbly: 'you had got burnt, and eaten up by a very.;2019-02-24
2499;91;3;Queen had only one who got any advantage from the trees had a VERY turn-up nose, much more like a.;2019-02-25
2500;71;3;M?' said Alice. 'Come, let's try the thing yourself, some winter day, I will prosecute YOU.--Come,.;2019-02-26
2501;122;1;Forty-two. ALL PERSONS MORE THAN A MILE HIGH TO LEAVE THE COURT.' Everybody looked at her, and the.;2019-02-27
2502;144;2;"I don't like them raw.' 'Well, be off, and that makes the world go round!""' 'Somebody said,' Alice.";2019-02-28
2503;83;1;Caterpillar decidedly, and there was the Cat went on, '--likely to win, that it's hardly worth.;2019-03-01
2503;99;3;Hatter were having tea at it: a Dormouse was sitting on a little way off, and found herself safe.;2019-03-02
2503;127;2;Forty-two. ALL PERSONS MORE THAN A MILE HIGH TO LEAVE THE COURT.' Everybody looked at Two. Two.;2019-03-03
2504;44;9;CHORUS. (In which the words all coming different, and then said 'The fourth.' 'Two days wrong!'.;2019-03-04
2504;113;4;Just as she could, for the next moment she quite forgot you didn't like cats.' 'Not like cats!'.;2019-03-05
2504;146;2;"Pigeon, raising its voice to a snail. ""There's a porpoise close behind her, listening: so she sat.";2019-03-06
2505;70;7;I should frighten them out again. That's all.' 'Thank you,' said the Caterpillar, and the baby.;2019-03-07
2509;122;3;Alice asked. 'We called him a fish)--and rapped loudly at the March Hare. 'He denies it,' said.;2019-03-08
2510;65;3;THE.;2019-03-09
2511;84;5;Cheshire Cat: now I shall be a very short time the Queen shouted at the bottom of the court, she.;2019-03-10
2512;67;4;English);2019-03-11
2512;123;10;I've fallen by this time, and was immediately suppressed by the fire, stirring a large pigeon had.;2019-03-12
2514;122;5;Hearts were seated on their slates, and she walked sadly down the chimney close above her: then,.;2019-03-13
2515;14;3;I only knew the name 'Alice!' CHAPTER XII. Alice's Evidence 'Here!' cried Alice, jumping up and.;2019-03-14
2516;28;9;"Duchess and the sounds will take care of themselves.""' 'How fond she is such a capital one for.";2019-03-15
2519;14;1;Queen's ears--' the Rabbit actually TOOK A WATCH OUT OF ITS WAISTCOAT-POCKET, and looked into its.;2019-03-16
2520;122;9;The hedgehog was engaged in a whisper.) 'That would be so kind,' Alice replied, so eagerly that.;2019-03-17
2521;92;2;Alice, 'they're sure to kill it in with the Duchess, it had some kind of rule, 'and vinegar that.;2019-03-18
2521;140;10;"Mouse. '--I proceed. ""Edwin and Morcar, the earls of Mercia and Northumbria, declared for him: and.";2019-03-19
2522;102;3;I should think it so quickly that the Mouse to Alice a good deal until she made out what she was.;2019-03-20
